#wave spectrum spectrum_w_rand error_w_floor
0.8600000143051147 0.013426749340645536 0.01323281141700317 0.0004916151128325062
0.8610000014305115 0.013426788777498087 0.0140838342310969 0.0004857822600733753
0.8618999719619751 0.013426824269960242 0.013917163221949445 0.000480129114964157
0.8629000186920166 0.013426863709163527 0.013821322683486447 0.0004746296401402945
0.8639000058174133 0.013426903146016224 0.014117233035855402 0.0004693102484416648
0.864799976348877 0.013426938638478337 0.012251321067303436 0.00046432463106037996
0.8658000230789185 0.013426978077681504 0.013808018659229282 0.00045933361285001084
0.8668000102043152 0.013427017514534088 0.013807938466510723 0.00045450119205217663
0.8676999807357788 0.01342705300699624 0.013706324999009279 0.00044980530171114517
0.8687000274658203 0.013427092446199461 0.0138951460294972 0.0004452223477670827
0.869700014591217 0.013427131883052152 0.013520825833365004 0.0004407250226716515
0.8707000017166138 0.013427171319904596 0.01352636055067984 0.0004364227073519335
0.8715999722480774 0.01342720681236667 0.013099497975566986 0.000432389656700711
0.8726000189781189 0.013427246251569916 0.014026978188322542 0.00042836390795769906
0.8736000061035156 0.013427285688422467 0.013368094444723543 0.0004244819185330539
0.8744999766349792 0.013427321180884747 0.013963914078497348 0.0004207992308460837
0.8755000233650208 0.013427331407820214 0.012863700396322945 0.00041763748315465707
0.8765000104904175 0.013427333221008718 0.013196689564154861 0.0004147811645593844
0.8773999810218811 0.013427334852846045 0.013633603898311086 0.00041213050748591817
0.8784000277519226 0.013427336666142792 0.014223705083844258 0.0004094716796283771
0.8794000148773193 0.013427338479331483 0.013169354261174552 0.0004068777379461582
0.880299985408783 0.013427340111168683 0.013296612600555284 0.00040429059417800977
0.8812999725341797 0.013427341924357275 0.013451549526958125 0.0004017725466379167
0.8823000192642212 0.013427343737654139 0.013346798441935162 0.00039926876219832365
0.8833000063896179 0.01342734555084272 0.012757195813315135 0.00039685540035990316
0.8841999769210815 0.01342734718267996 0.013718914081345839 0.0003945601524954401
0.885200023651123 0.01342734899597679 0.012912102402394696 0.00039222702245932415
0.8862000107765198 0.013427350809165293 0.012916904895542928 0.0003899453437501934
0.8870999813079834 0.013427352441002677 0.013283244514021197 0.0003876367371826806
0.8881000280380249 0.013427354254299447 0.01286905744890729 0.0003853834251882949
0.8891000151634216 0.013427356067487977 0.013633139673680034 0.0003831729751576078
0.8899999856948853 0.013427357699325484 0.013272953604671917 0.0003810542766233347
0.890999972820282 0.013427359512514128 0.013604310144062427 0.0003788880662682063
0.8920000195503235 0.013427361325810806 0.013654041810550873 0.0003766998482101011
0.8930000066757202 0.013427363138999445 0.013229598348367191 0.00037454903577065674
0.8938999772071838 0.013427364770836687 0.013255650293248229 0.00037230668111094714
0.8949000239372253 0.013427366584133493 0.012933413593409498 0.0003700533777997851
0.8959000110626221 0.013427368397322037 0.013277286604762333 0.0003676929883671975
0.8967999815940857 0.013427385906419478 0.012986193244575681 0.00036416073519292074
0.8978000283241272 0.013428375059769628 0.01303826583891388 0.0003576141699392479
0.8988000154495239 0.013429364154164269 0.013385312075284738 0.00035035100515930586
0.8998000025749207 0.013430353248559016 0.01382851830030137 0.0003441511891641452
0.9006999731063843 0.013431243415827607 0.013776395783159428 0.00034018311867676436
0.9017000198364258 0.013432232569177641 0.012967846287741079 0.00033748457257549015
0.9027000069618225 0.013433221663572593 0.013134188285144673 0.00033510517476325474
0.9035999774932861 0.013434111830841072 0.013412119162609457 0.0003329126982211141
0.9046000242233276 0.013435100984191168 0.012767505261218856 0.0003307443360315512
0.9056000113487244 0.013436090078585825 0.01343011458154066 0.0003286511595388443
0.906499981880188 0.013436980245854532 0.013820205586951654 0.0003266795901497709
0.9075000286102295 0.013437969399204656 0.013772261384778344 0.0003246899590744585
0.9085000157356262 0.01343895849359949 0.013824558378342866 0.0003226014617156488
0.909500002861023 0.013439947587994105 0.013166197463675335 0.000320681323089397
0.9103999733924866 0.013440837755262794 0.013303267970940637 0.0003188620125802119
0.9114000201225281 0.013441826908612899 0.013640847559290781 0.00031702055596024436
0.9124000072479248 0.013442816003007665 0.013950625806689397 0.0003152227261072372
0.9132999777793884 0.013443706170276425 0.013288053220635091 0.0003135220646994629
0.9143000245094299 0.013444695323626481 0.013706524871037311 0.0003118061592587544
0.9153000116348267 0.013445684418021213 0.01371487181051112 0.00031013879113324887
0.9161999821662903 0.013446574585289686 0.013162265293231142 0.000308463053043642
0.9172000288963318 0.013447563738639841 0.013527802916538642 0.00030689291667833596
0.9182000160217285 0.013448552833034635 0.014163486587476824 0.0003054685922414029
0.9192000031471252 0.013449607732374977 0.013682939157242191 0.0003045922845027657
0.9200999736785889 0.013450664347052155 0.012964582385183818 0.0003044072669271451
0.9211000204086304 0.013451838456665807 0.01378500137452053 0.00030446523391949285
0.9221000075340271 0.013453012496300104 0.013749996014474351 0.00030457946532432185
0.9229999780654907 0.01345406911097747 0.01374539632793229 0.00030462809511837014
0.9240000247955322 0.013455243220590904 0.013399972905485249 0.0003047664404996574
0.925000011920929 0.013456417260225562 0.012994120036899166 0.0003049316060427965
0.9258999824523926 0.013457473874902636 0.013822389583349526 0.0003050982019443857
0.9269000291824341 0.013458647984516391 0.01332021154090576 0.0003052729090479054
0.9279000163078308 0.013459822024150728 0.013537026989330214 0.0003054628018506093
0.9287999868392944 0.013460878638827974 0.013687300407136399 0.0003056507857486795
0.9297999739646912 0.013462052678462389 0.013833521536032255 0.0003058397745192351
0.9308000206947327 0.013463226788075919 0.013754726546288544 0.00030604396854957196
0.9318000078201294 0.013464400827710494 0.01344302402770211 0.00030613320517992073
0.932699978351593 0.013465457442387826 0.013268554021887754 0.00030631564670825074
0.9337000250816345 0.01346663155200127 0.013559462955395384 0.0003064935352641839
0.9347000122070312 0.01346780559163576 0.013459423562434797 0.0003066672736539635
0.9355999827384949 0.01346886220631297 0.01334065510303271 0.00030684270277516265
0.9366000294685364 0.013470036315926526 0.013929151837705878 0.00030700623293739265
0.9376000165939331 0.01347121035556117 0.01377025540920601 0.00030715475241954086
0.9384999871253967 0.01347226697023825 0.013808366970741231 0.0003072793981587928
0.9394999742507935 0.01347344100987277 0.01315919047162601 0.000307271632971654
0.940500020980835 0.013474615119486293 0.0138324581451767 0.00030710627887733764
0.9415000081062317 0.01347640733455951 0.013479822258440795 0.00030626457682862235
0.9423999786376953 0.013478398176113562 0.01372398791024947 0.0003048988261463347
0.9434000253677368 0.013480610398088162 0.014140918825544161 0.00030331712628573257
0.9444000124931335 0.013482822488210368 0.013913823673507174 0.00030171972453803074
0.9452999830245972 0.013484813329764346 0.01388587262332437 0.00030017658194479425
0.9463000297546387 0.013487025551739059 0.013456140308509341 0.0002985842819693226
0.9473000168800354 0.013489237641860961 0.013978270883260526 0.00029701312407748006
0.948199987411499 0.013491228483415142 0.013000814707345406 0.0002954154195597997
0.9491999745368958 0.01349344057353713 0.013925906466509897 0.00029385779420553154
0.9502000212669373 0.013495652795511655 0.01343743358852186 0.0002923067018956444
0.951200008392334 0.013497864885633743 0.013214564237962039 0.00029079448983989616
0.9520999789237976 0.01349985572718782 0.013551491208014535 0.0002893584705797214
0.9531000256538391 0.013502067949162398 0.01347931761422771 0.000287896869100044
0.9541000127792358 0.013504280039284507 0.0131408848626632 0.000286459221411124
0.9549999833106995 0.01350627088083855 0.013256626309539787 0.0002850805094873857
0.9559999704360962 0.013508482970960575 0.013793385495942653 0.00028368267012513084
0.9570000171661377 0.01351069519293513 0.012733209861536351 0.00028220418025071354
0.9580000042915344 0.013512907283057157 0.013234349197716678 0.0002808384181027807
0.958899974822998 0.013514898124611246 0.013305226693327654 0.0002795341246785748
0.9599000215530396 0.013517110346585898 0.013305208261479 0.0002782180896561912
0.9609000086784363 0.013519322436707927 0.013547318979501897 0.0002769293519240148
0.9617999792098999 0.013521313278261986 0.013444655278251842 0.00027571326549485914
0.9628000259399414 0.01352352550023667 0.013283216831797211 0.0002745534560869425
0.9638000130653381 0.013521052737264732 0.01355720271401833 0.0002736332556466317
0.9646999835968018 0.013517995490009416 0.013616613102024699 0.0002728699603839725
0.9656999707221985 0.013514598481121179 0.01390666893662123 0.0002720470565762266
0.96670001745224 0.013511201269752733 0.0135274332817343 0.0002712889154833143
0.9677000045776367 0.013507804260864556 0.01288820787080363 0.0002705545868364684
0.9685999751091003 0.0135047470136093 0.013104803553570457 0.00026985608932758245
0.9696000218391418 0.013501349802240938 0.013224483659013577 0.00026914324125756667
0.9706000089645386 0.013497952793352605 0.013453117357361946 0.00026844074670548417
0.9714999794960022 0.013494895546097223 0.013738032215860986 0.0002677668637466158
0.9725000262260437 0.013491498334728912 0.013800934959614704 0.00026707617000013657
0.9735000133514404 0.013488101325840688 0.013706688235602124 0.00026639582517763667
0.974399983882904 0.01348504407858536 0.013410542743635824 0.00026574204274592775
0.9753999710083008 0.013481647069696992 0.013706670156955312 0.0002650041934102429
0.9764000177383423 0.013478249858328713 0.013500362634533643 0.0002643290176591621
0.9772999882698059 0.013475192611073264 0.013063022197433936 0.0002636830598032756
0.9782999753952026 0.013471795602185015 0.013612587448245167 0.00026301839124683
0.9793000221252441 0.013468398390816712 0.01315354733687445 0.0002623510679727487
0.9803000092506409 0.013465001381928457 0.013435590155959576 0.00026169817793111286
0.9811999797821045 0.013461944134673174 0.013794378212440521 0.0002610735217485085
0.982200026512146 0.013458546923304724 0.013577327930026785 0.00026043614887280206
0.9832000136375427 0.013455149914416606 0.01348229442528422 0.0002597991295088686
0.9840999841690063 0.013452092667161172 0.013158654678747366 0.00025918574099835636
0.9850999712944031 0.013448874449566224 0.013427696694208045 0.0002585390669376834
0.9861000180244446 0.013447865331655033 0.013336479127946915 0.0002577981311597644
0.9869999885559082 0.013446957197709304 0.013636095327461286 0.0002571332810837744
0.9879999756813049 0.013445948139943247 0.013152702903144896 0.0002564476932431716
0.9890000224113464 0.01344493902203209 0.013771732985064167 0.00025575801774903263
0.9900000095367432 0.013443929964266086 0.013533598022858757 0.0002550818473364256
0.9908999800682068 0.013443021830320217 0.013602472633059318 0.00025443985990982663
0.9919000267982483 0.013442012712408967 0.013366706453778503 0.00025377482833233525
0.992900013923645 0.013441003654643052 0.013462639040020853 0.000253116660539647
0.9937999844551086 0.013440095520697207 0.01337430005893197 0.00025248506885820776
0.9947999715805054 0.013439086462931219 0.013339527654016185 0.00025183089533210054
0.9958000183105469 0.01343807734502003 0.013514484830750522 0.00025117705100966204
0.9968000054359436 0.013437068287253957 0.013449267954581415 0.0002504665988285198
0.9976999759674072 0.013436160153308268 0.013316977063425627 0.00024983778159710533
0.9987000226974487 0.013435151035397112 0.013641157134705385 0.0002491864496905669
0.9997000098228455 0.013434141977631077 0.013549175948120964 0.00024850888978576946
1.000599980354309 0.01343323384368523 0.013626146200219723 0.0002477465374118856
1.0016000270843506 0.013432224725773996 0.01366556163320346 0.0002468783624579947
1.0025999546051025 0.01343121572815335 0.013638818031563048 0.0002460033449281152
1.003499984741211 0.013430307534062096 0.013562122623406028 0.0002451641997218855
1.0045000314712524 0.01342929841615102 0.013566198578881422 0.00024430342365877724
1.0054999589920044 0.013428289418530274 0.014063341002018446 0.0002434455353422889
1.006500005722046 0.01342728030061908 0.013825240437595459 0.00024263868066497538
1.0074000358581543 0.013426685858737216 0.013236430067087648 0.00024192978758094251
1.0083999633789062 0.013426672714320412 0.013253656212166834 0.00024141686152337355
1.0094000101089478 0.01342665956833638 0.013541457407290328 0.00024096089335846356
1.0103000402450562 0.013426647737107434 0.013210860729384509 0.0002405282859843548
1.011299967765808 0.013426634592690534 0.01370027320371943 0.0002400908491388129
1.0123000144958496 0.013426621446706715 0.013234216285774028 0.00023966252009715395
1.013200044631958 0.013426609615478013 0.013653482677468886 0.00023925050648179744
1.01419997215271 0.013426596471061085 0.013603426011046426 0.0002388318095434991
1.0152000188827515 0.01342658332507691 0.013156926389376409 0.00023840756984276412
1.0161999464035034 0.013426570180660019 0.013312765154990303 0.00023799798830024515
1.0170999765396118 0.013426558349431553 0.013358244786357176 0.00023760087770258162
1.0181000232696533 0.013426545203447311 0.013620893578640152 0.00023719076704643074
1.0190999507904053 0.013426532059030345 0.013376210318508629 0.0002367384599160859
1.0199999809265137 0.013426520227801407 0.013287368970379024 0.0002363423551561263
1.0210000276565552 0.0134265070818175 0.013405558117287638 0.00023594240298063185
1.0219999551773071 0.01342649393740077 0.013311713495167672 0.000235537315216886
1.0228999853134155 0.013426482106171988 0.013530176276173207 0.00023515627053915457
1.023900032043457 0.013426468960187747 0.013486439327632058 0.0002347640949244026
1.024899959564209 0.013426455815771074 0.01337004658182198 0.00023436843290757802
1.0257999897003174 0.01342644398454217 0.013232485724187362 0.00023399767732850988
1.0268000364303589 0.013426430838558373 0.013571866665409823 0.00023361100366796616
1.0277999639511108 0.013426417694141282 0.013423817181081191 0.00023322976016583645
1.0288000106811523 0.01342640454815738 0.013300592171113639 0.00023286765616449458
1.0297000408172607 0.013426406529946236 0.013795723962118957 0.00023257516377370592
1.0306999683380127 0.013426418315129938 0.013608488633579129 0.0002323171420968455
1.0317000150680542 0.01342643010171883 0.013116897583350799 0.00023202044628591967
1.0326000452041626 0.013426440709508164 0.013717679929191297 0.00023178494307827367
1.0335999727249146 0.013426452494692036 0.013844552713341542 0.00023153976152156963
1.034600019454956 0.013426464281280965 0.01365391052627489 0.00023129492005256026
1.035599946975708 0.013426476066464826 0.013686316425929714 0.00023105702945582673
1.0364999771118164 0.013426486674254372 0.013392922212734993 0.0002308271048736283
1.037500023841858 0.01342649846084309 0.013861978576402182 0.00023058858308673682
1.0384999513626099 0.01342651024602696 0.013608676567938717 0.00023035432377375883
1.0393999814987183 0.01342652085381635 0.01364362817459048 0.0002301297739433607
1.0404000282287598 0.013426532640405352 0.013198929799843455 0.0002298941862342255
1.0413999557495117 0.013426544425589024 0.013315095792087629 0.00022965815982824178
1.0422999858856201 0.013426555033378454 0.01385523710114513 0.00022943530600809465
1.0433000326156616 0.013426566819967388 0.013794517892282783 0.00022920014914722787
1.0442999601364136 0.01342657860515112 0.013729399938227091 0.00022896121109745933
1.045199990272522 0.013426589212940638 0.01352400904380568 0.00022869001126275213
1.0462000370025635 0.013426600999529588 0.01370661570598272 0.00022844729695724845
1.0471999645233154 0.013426612784713413 0.01341872832215847 0.00022819927373922023
1.048200011253357 0.013426624571302228 0.013435940634577186 0.0002279482392526489
1.0491000413894653 0.01342663517909169 0.013164972834883357 0.0002276966480398175
1.0500999689102173 0.0134266469642756 0.013555497302896262 0.0002274274725350656
1.0511000156402588 0.013426658750864344 0.013736873769610278 0.000227059209363416
1.0520000457763672 0.013426671878291375 0.013645135476734419 0.00022643843923781553
1.0529999732971191 0.013426686836409287 0.012868125053602212 0.0002256606129220432
1.0540000200271606 0.01342670179631046 0.01397666687718896 0.0002248545571042532
1.054900050163269 0.013426715260043178 0.013540755420932587 0.0002240784369811615
1.055899977684021 0.013426730218161296 0.013354744148343731 0.0002232759732016637
1.0569000244140625 0.013426745178062367 0.013346888077642421 0.00022246586314569422
1.0578999519348145 0.013426760136180443 0.013590175818831651 0.0002216719007914798
1.0587999820709229 0.013426773599913113 0.013659680531288378 0.0002208721116890006
1.0598000288009644 0.013426788559814445 0.012977350019723369 0.00022008887987687588
1.0607999563217163 0.013426803517932443 0.013210999688266646 0.00021931371706112416
1.0616999864578247 0.01342681698166507 0.013915351759697324 0.00021857027722152085
1.0627000331878662 0.013426831941566337 0.013011541073492377 0.00021780976217283167
1.0636999607086182 0.013426846899684203 0.013308810452815813 0.00021704280905938375
1.0647000074386597 0.013426861859585403 0.013029198338994233 0.00021629705200436715
1.065600037574768 0.013426875323318165 0.013307027720981933 0.00021558464500025162
1.06659996509552 0.013426890281436104 0.013563078195783142 0.0002148563334847551
1.0676000118255615 0.013426905241337377 0.013805090230385286 0.00021413581151581018
1.06850004196167 0.013426918705070207 0.013705173057862395 0.00021344687160587474
1.0694999694824219 0.013426933663188128 0.013685140078457496 0.0002127434101981671
1.0705000162124634 0.013426948623089399 0.013447473151940715 0.00021205182306652611
1.0714000463485718 0.013426962086822106 0.01311092540646335 0.00021139368277724662
1.0723999738693237 0.01342697704493996 0.01382754845095275 0.00021073518937244923
1.0734000205993652 0.01342719071803651 0.013649341458054066 0.00021015824945399682
1.0743000507354736 0.013428538662177636 0.013189861634670036 0.0002097219743099605
1.0752999782562256 0.01343003621919166 0.013317817765633 0.00020936329583264997
1.076300024986267 0.013431533954741325 0.01344547232806721 0.00020901370788077204
1.077299952507019 0.013433031511755223 0.013431376126398213 0.00020867775711816915
1.0781999826431274 0.013434379455896235 0.01381422807536462 0.00020835440500017823
1.079200029373169 0.013435877191446028 0.013339268607311819 0.00020802465546382835
1.080199956893921 0.013437374748459905 0.013321909090977468 0.00020769928155495686
1.0810999870300293 0.013438722692601067 0.013769830431086708 0.0002073885936226403
1.0821000337600708 0.013440220428150827 0.013673108617452759 0.00020706783220867457
1.0830999612808228 0.013441717985164648 0.013755945333043328 0.00020674567976718152
1.0841000080108643 0.013443215720714335 0.013610021512965208 0.00020642910409722698
1.0850000381469727 0.01344456366485547 0.013540974028906496 0.00020612467676678014
1.0859999656677246 0.013446061221869454 0.013699617038924215 0.00020581709935965246
1.0870000123977661 0.01344755895741906 0.013585557918336516 0.0002055049130322464
1.0879000425338745 0.013448906901560281 0.013227379421102695 0.00020520728029752556
1.0888999700546265 0.013450404458574185 0.013302464347389886 0.0002049012446388098
1.089900016784668 0.013451902194123757 0.013595294192247368 0.0002045970529760675
1.0908000469207764 0.013453250138264997 0.013084123062189881 0.0002043057518671341
1.0917999744415283 0.01345474769527894 0.013194838664982151 0.00020397871667637016
1.0928000211715698 0.01345624543082853 0.013449164255037751 0.00020367695318334298
1.0937999486923218 0.013457742987842443 0.01357917094915532 0.00020338259762731
1.0946999788284302 0.01345909093198353 0.013603780046163692 0.00020311273834858697
1.0957000255584717 0.01346149132677983 0.013484782533657922 0.0002028720458670384
1.0966999530792236 0.013465408540575914 0.013361631322182564 0.00020268442975689412
1.097599983215332 0.01346893440659425 0.013615087816490163 0.00020252031389059595
1.0986000299453735 0.013472852087392462 0.013453228847933832 0.0002023528379868048
1.0995999574661255 0.013476769301188645 0.013353086644893512 0.0002021915982561106
1.1004999876022339 0.013480295167207008 0.01343741527408987 0.000202056171169253
1.1015000343322754 0.013484212848005116 0.013618298036689907 0.00020192926179741653
1.1024999618530273 0.013488130061801329 0.013485707701665713 0.00020180406998672665
1.1033999919891357 0.013491655927819667 0.013792706593806792 0.00020168847728069454
1.1044000387191772 0.013495573608617917 0.013641917215869635 0.00020156891781514206
1.1053999662399292 0.013499490822414138 0.013314453146574994 0.0002014457215242239
1.1064000129699707 0.013503408503212307 0.013523484524809018 0.00020132633401428248
1.107300043106079 0.013506934369230504 0.013578035299777897 0.00020121537994358634
1.108299970626831 0.013510851583026779 0.01363849787634082 0.0002010951032468658
1.1093000173568726 0.013514769263824994 0.013526454397434846 0.00020097700955042325
1.110200047492981 0.013518295129843297 0.013544748443904272 0.0002008369434684063
1.111199975013733 0.0135222123436395 0.013394349367839597 0.00020071489369203162
1.1122000217437744 0.01352613002443767 0.013197176576792 0.000200592843112791
1.1131999492645264 0.013530047238233882 0.013796153501378545 0.0002004754210536019
1.1140999794006348 0.013533573104252258 0.013294353068283995 0.0002003587992630134
1.1151000261306763 0.013537490785050404 0.01378771436240844 0.0002002357988739559
1.1160999536514282 0.013541407998846629 0.013522124975144163 0.00020011618073152775
1.1169999837875366 0.013544933864864842 0.013582672611312907 0.00019998107942302768
1.1180000305175781 0.013543536298741221 0.01358925572672463 0.00019980621633051824
1.11899995803833 0.01353878369672167 0.013647206725342236 0.0001995916924482573
1.1198999881744385 0.013534505901627912 0.013324680097053874 0.00019938283196906895
1.12090003490448 0.013529752733012892 0.013670051707084385 0.0001991585029295301
1.121899962425232 0.013525000130993482 0.01369096148892088 0.00019893274082684372
1.1227999925613403 0.013520722335899566 0.01309149241935553 0.00019872047079826574
1.1238000392913818 0.013515969167284649 0.013784220005775366 0.00019849472034375048
1.1247999668121338 0.013511216565265096 0.013435059808645445 0.0001982709742325824
1.1258000135421753 0.013506463396650117 0.013765197499762067 0.00019804545429449023
1.1267000436782837 0.013502185601556355 0.013157987895660847 0.00019783338230046588
1.1276999711990356 0.01349743299953669 0.01361506156815612 0.0001976101772006256
1.1287000179290771 0.013492679830921808 0.013306064165571112 0.00019739107153351852
1.1296000480651855 0.013488402035827997 0.01370244874240867 0.00019717848873280282
1.1305999755859375 0.013483649433808555 0.013490565963237694 0.00019695991484644854
1.131600022315979 0.013478896265193592 0.013440404398075959 0.0001967062654132063
1.132599949836731 0.01347414366317397 0.01349530966651915 0.00019648752371640956
1.1334999799728394 0.01346986586808025 0.01331185187232856 0.00019627712900149353
1.1345000267028809 0.013465112699465218 0.013333098410524753 0.00019605992630586383
1.1354999542236328 0.013460360097445754 0.013514337865754051 0.00019584700112533287
1.1363999843597412 0.013456082302351867 0.013661720877063183 0.00019564123946954115
1.1374000310897827 0.013451329133736893 0.013470451061151576 0.00019542919292948863
1.1383999586105347 0.01344657653171748 0.013423508940137283 0.0001952211819030783
1.139299988746643 0.013442298736623557 0.01338926877676108 0.00019503544017308142
1.1403000354766846 0.01344115726140222 0.013473805572486714 0.00019488612555609283
1.1412999629974365 0.013440638283562926 0.013568480238747786 0.00019475578135805518
1.142199993133545 0.013440171154010246 0.013510128095198684 0.0001946335348291216
1.1432000398635864 0.01343965211429957 0.013436741902347995 0.00019451136171790158
1.1441999673843384 0.01343913313646026 0.013022137541385807 0.00019438471543719096
1.1452000141143799 0.013438614096749563 0.013598504422812616 0.00019426448494309903
1.1461000442504883 0.013438146967196975 0.013189412448070058 0.00019415029116445285
1.1470999717712402 0.01343762798935761 0.013737808696335979 0.00019402675919341696
1.1481000185012817 0.013437108949646837 0.013500703633751254 0.00019390885871335136
1.1490000486373901 0.013436641820094424 0.013326758311469514 0.00019379683951015655
1.149999976158142 0.013436122842255187 0.013800501319937363 0.00019367365037684366
1.1510000228881836 0.013435603802544388 0.013253741849911157 0.00019355703585133708
1.151900053024292 0.013435136672991779 0.01307976322280219 0.00019344579924295607
1.152899980545044 0.013434617695152588 0.01325489896406808 0.00019332397051856603
1.1539000272750854 0.013434098655441791 0.013244855154608928 0.00019320670186207878
1.1548999547958374 0.013433579677602527 0.013704383115932707 0.0001930913741953112
1.1557999849319458 0.013433112548049946 0.013540490982822978 0.000192979548655023
1.1568000316619873 0.013432593508339098 0.013227536374888722 0.00019282402835970336
1.1577999591827393 0.013432074530499877 0.013225484936087101 0.00019270724081795024
1.1586999893188477 0.013431607400947463 0.01316497364307117 0.00019259661870883743
1.1597000360488892 0.013431088361236654 0.013325031946728407 0.00019247677637753346
1.1606999635696411 0.01343056938339731 0.013479235100367533 0.00019235902423903493
1.1617000102996826 0.01343095042008882 0.013485097363790504 0.00019224476600199415
1.162600040435791 0.013434702313620825 0.01308428426861167 0.00019213805989068007
1.163599967956543 0.013438870642487931 0.013682067937353843 0.0001920238846768131
1.1646000146865845 0.013443039468294593 0.013530378021729891 0.00019191080616488091
1.1655000448226929 0.013446791361826574 0.013682983831759843 0.00019180440806619453
1.1664999723434448 0.013450959690693796 0.013387059722236801 0.00019169286570213618
1.1675000190734863 0.013455128516500478 0.01324016717143338 0.0001915819861782604
1.1684000492095947 0.013458880410032455 0.013874599544654705 0.0001914750813265223
1.1693999767303467 0.013463048738899515 0.013381624941182193 0.00019136198592849862
1.1704000234603882 0.013467217564706178 0.013688065372596406 0.00019125215247597845
1.1713000535964966 0.013470969458238209 0.013668969558456014 0.0001911465896640579
1.1722999811172485 0.013475137787105252 0.013511384983808815 0.00019103590194094653
1.17330002784729 0.01347930661291199 0.013661266715239198 0.00019092509140055538
1.174299955368042 0.013483474941779061 0.01338696918338833 0.0001908139784868445
1.1751999855041504 0.013487226835311101 0.01358023682350148 0.00019070604830459656
1.176200032234192 0.013491395661117709 0.013350637086693361 0.00019059650065546673
1.1771999597549438 0.01349556398998484 0.013633116772410145 0.0001904861184759998
1.1780999898910522 0.013499315883516777 0.013095322410155279 0.00019038029886170798
1.1791000366210938 0.013503484709323483 0.013763439520272126 0.0001902687692088491
1.1800999641418457 0.013507653038190641 0.013669577527396113 0.00019015629423062977
1.1811000108718872 0.013511821863997242 0.013602336793395137 0.00019004416444215
1.1820000410079956 0.013515573757529277 0.013500322704040918 0.00018993706230588186
1.1829999685287476 0.013519742086396322 0.013644498493859736 0.00018981087925592127
1.184000015258789 0.013520343555016195 0.01360277480667285 0.00018966592709374015
1.1849000453948975 0.01351666346805895 0.013522585162799082 0.0001894991069510823
1.1858999729156494 0.013512574915820901 0.013280415465924116 0.00018926864246655406
1.186900019645691 0.013508485876154053 0.013478096750454468 0.0001890798320150941
1.1878000497817993 0.013504805789196885 0.013369138102134212 0.00018889727932323174
1.1887999773025513 0.013500717236958762 0.013424897415604434 0.0001887071724755706
1.1898000240325928 0.013496628197291968 0.013389729388406876 0.00018851545829126574
1.1907999515533447 0.013492539645053855 0.013841390777149269 0.00018832601703093311
1.1916999816894531 0.013488859558096597 0.013480262263640092 0.0001881439749326548
1.1927000284194946 0.013484770518429848 0.013412856543094237 0.0001879547378616336
1.1936999559402466 0.013480681966191847 0.0135449463953832 0.00018776570238700644
1.194599986076355 0.013477001879234504 0.013756282686784848 0.00018758371906514294
1.1956000328063965 0.013472912839567605 0.01328593683336155 0.00018739512940333625
1.1965999603271484 0.013468824287329663 0.01344322704074443 0.00018720569928271108
1.1974999904632568 0.013465144200372427 0.013328719717695975 0.0001870225905913671
