Wavelength_um,Transit_Depth_ppm,Error_ppm
2.8705440656200856,990.1321372163029,279.11039560573766
2.871219918514831,1478.5867389935647,277.9433926023874
2.871895763808353,559.478780328972,277.7080031806225
2.8725715630920616,724.4121436718927,277.47321687670194
2.87324736237577,973.591935371095,277.2390354838465
2.8739231616594787,630.4038518303043,277.005445375102
2.874598972880794,1155.2998995009098,276.7724426685793
2.87527481269201,1143.8853684806718,276.5400139412189
2.875950652503226,1484.8416116124563,276.3081612505077
2.876626492314442,1587.696587396719,276.07689906413304
2.8773023092070065,1266.871408279174,275.8462277553612
2.8779780977695286,1615.3365057252279,275.616140332134
2.8786538863320503,1044.2034156469506,275.3866262125101
2.879329674894572,1174.2873744578376,275.15768413416146
2.880005450594114,1262.7078252486633,274.92931662343784
2.880681217715283,1220.2765271823675,274.70152286162767
2.881356984836452,949.8074373428268,274.4742889680731
2.8820327519576208,934.2605717210414,274.24703298228934
2.882708502945143,1095.063359140766,273.9325429914981
2.8833842486263195,1452.6806625473464,273.58729029455986
2.884059994307496,1026.8534293925213,273.2431347553872
2.884735739988672,1021.217541437877,272.90027465388624
2.885411437168953,1179.3800644920223,272.5587194073531
2.8860871292561,1538.3655961454194,272.21845349025506
2.886762821343247,1731.8989589335963,271.879456144187
2.887438515745513,1203.2532256768577,271.5417166283344
2.8881142483571396,1925.1816278644612,271.20522053318666
2.8887899809687663,1434.459969666532,270.8699687813558
2.8894657135803925,997.4630294292155,270.5359531331476
2.8901414354738035,1253.8267252477174,270.2031815095221
2.8908171168431647,873.01672190732,269.87164981437576
2.891492798212526,1183.982345854856,269.5413376117109
2.892168479581887,1086.593645878709,269.2122333012421
2.89284415320765,564.5696444278176,268.8843407393283
2.8935198131424595,1062.7771482760688,268.55764820131947
2.894195473077269,1157.4708698724733,268.2321335265607
2.8948711330120784,847.088514562935,267.90780922871545
2.8955467819464173,1182.409615625557,267.58466775443344
2.8962224204480354,868.4569329769727,267.2626876381069
2.896898058949653,1119.948667785208,266.9418718832236
2.897573697451271,1159.9480123845487,266.62220224507786
2.8982493003188003,1106.814392325716,266.3037008205585
2.8989248852433875,633.8870717115683,265.98634673990654
2.899600470167975,1079.2655831766176,265.6706372397529
2.9002760550925624,917.1167128839976,265.4332746888914
2.900951673109009,773.1991407414873,265.30748579203487
2.901627298555048,1608.3937193613006,265.18260417974204
2.9023029240010874,1409.5886135479234,265.05790868404966
2.9029785494471265,1105.2923750419868,264.9333790554262
2.9036541252928463,1036.7537433068576,264.80896392088346
2.904329699503047,1294.1294009242322,264.6731954356113
2.905005273713248,1260.2329331282713,264.42455284311455
2.905680845361378,992.8279354143815,264.1758643270572
2.906356398143825,1859.4696480489301,263.9278768551986
2.9070319509262723,1004.44403039346,263.68058682682727
2.90770750370872,1343.2910640252007,263.43399787435465
2.9083830506860058,632.5343935571965,263.1880944487687
2.909058582042059,1263.597951855476,262.94288744492377
2.909734113398112,1375.936754209361,262.6983586117134
2.910409644754165,1453.7989635741453,262.4545175762312
2.9110851670649933,1301.2753700432768,262.21135681190526
2.9117606769960114,1117.0144078580809,261.9688785192624
2.9124361869270294,1322.7616538130976,261.7270663978609
2.9131116968580475,774.7127964194566,261.4859209201354
2.91378718222532,1192.1139359220974,261.24546110030735
2.9144626493103445,1373.4922746144096,261.0056576061288
2.915138116395369,866.3579191826828,260.76652015159084
2.9158135834803938,1436.0659493010558,260.5280359042865
2.916489079907918,1376.0760009097273,260.29019672287404
2.917164587511064,1378.5707105886852,260.05300150113254
2.91784009511421,1239.2910777915845,259.8164598906926
2.9185156027173558,1038.19866121183,259.5805545692654
2.9191910654984543,1040.0064107768867,259.34531467314406
2.91986652187283,897.9969754394967,259.11071173077806
2.9205419782472055,325.89956897160005,258.8767447375108
2.9212174340698627,1260.0358502913405,258.6434120809724
2.921892869023959,954.225704278743,258.41070986398876
2.9225683039780557,1069.802616663838,258.17864535531663
2.9232437389321517,1040.1322427226455,257.94719636552713
2.9239191701068235,905.5632547161002,257.7163765560382
2.924594583641999,1447.322637502545,257.48617888889186
2.9252699971771747,722.7289209583322,257.25659676450647
2.9259454107123504,826.6886519302059,257.0287644864159
2.9266208067380903,1023.9764286816776,256.97323016167894
2.927296166731907,836.8120169933908,257.14700889344545
2.927971526725724,931.1182034191038,257.32267433853633
2.9286468867195405,975.74520137762,257.4986984976984
2.9293222660510057,905.7250059356196,257.67508977082133
2.9299976665599154,1128.4741777365632,257.8518495736665
2.9306730670688252,974.6115128931326,258.02897533267827
2.931348467577735,1205.110933893183,258.2064674323287
2.932023835947624,806.2638286638851,258.3843146526945
2.932699185234188,1357.621190599982,258.56252082119505
2.9333745345207514,589.6713415675825,258.74110306939633
2.934049883807315,1059.8985239072836,258.92005573663886
2.9347252164417026,1391.2443400371585,259.09937115389886
2.9354005443147786,1678.8362699770842,259.27906146486316
2.936075872187854,796.3811605162994,259.45912421524264
2.93675120006093,1049.4547095007285,259.6395630682729
2.9374265080692368,1463.0297600027295,259.8203761735177
2.9381018145301825,1060.5143034572716,260.0015673759402
2.938777120991128,1009.3699029866949,260.1831318309096
2.93945242329335,818.1228479221412,260.36508186052157
2.9401276762299107,597.8389431618541,260.5473957578084
2.9408029291664715,1027.539965349157,260.7300951999369
2.9414781821030322,1116.5350604012904,260.91318466659624
2.942153444250252,1010.1442949994786,261.0966548590522
2.942828737698878,306.5687758034033,261.2805290934708
2.9435040311475036,1265.5132107699576,261.46478698089396
2.944179324596129,1144.9867667605868,261.6494339973365
2.944854598741878,1059.6258853053305,261.8344681420427
