Wavelength_um,Transit_Depth_ppm,Error_ppm
2.8705440656200856,2714.3028926756606,741.0835186952698
2.871219918514831,1570.4413347433795,737.8546471512806
2.871895763808353,4017.4534541544353,737.0941696890953
2.8725715630920616,581.6080800885295,736.3360907973303
2.87324736237577,2603.1850077325266,735.5803328963422
2.8739231616594787,2659.6846827829104,734.8268745467383
2.874598972880794,3114.7184729835935,734.075710678614
2.87527481269201,1729.1452093932642,733.3268199676979
2.875950652503226,1995.410276348251,732.5801944016605
2.876626492314442,3374.125124920838,731.8358366310158
2.8773023092070065,3130.987740844318,731.0937626566853
2.8779780977695286,1472.2578868000105,730.353960429234
2.8786538863320503,4487.827563520486,729.6163956826448
2.879329674894572,2263.164761392653,728.8810434501783
2.880005450594114,3041.402536095609,728.147915435007
2.880681217715283,3221.4690417740176,727.4170044959549
2.881356984836452,2892.205801969115,726.6882847648033
2.8820327519576208,1424.602987029637,725.9650670191083
2.882708502945143,2653.0208546779954,725.7462853086772
2.8833842486263195,1925.4973203997847,725.7106574296323
2.884059994307496,3162.9732450985452,725.6762367881557
2.884735739988672,2593.7900380834712,725.6418081599481
2.885411437168953,1498.7185913987007,725.6073849224869
2.8860871292561,2110.851217807727,725.5729836558669
2.886762821343247,3211.234392265134,725.5385665440622
2.887438515745513,2440.8768531727724,725.5041634349022
2.8881142483571396,1614.3787542821608,725.4697766937613
2.8887899809687663,3822.2099998039535,725.4353793530694
2.8894657135803925,2568.5382236640776,725.4009821657484
2.8901414354738035,2891.119234639359,725.3666112814378
2.8908171168431647,3918.2426539772323,725.3322294219397
2.891492798212526,1344.890493128193,725.2978691318397
2.892168479581887,2921.368766697169,725.2634970468935
2.89284415320765,2480.8568371788074,725.2291302963354
2.8935198131424595,3631.4863332488553,725.1947857405785
2.894195473077269,3735.7774760668117,725.1604294315949
2.8948711330120784,2311.8179808526734,725.1260782435248
2.8955467819464173,2940.524517548468,725.0917500253375
2.8962224204480354,3015.255476918246,725.0574130721698
2.896898058949653,4018.8164869000684,725.023094118166
2.897573697451271,2795.488313274,724.9887643263057
2.8982493003188003,2773.2531198778574,724.9544431584211
2.8989248852433875,1485.5745363544706,724.920141087121
2.899600470167975,2312.317000216207,724.8882544858163
2.9002760550925624,2837.32637194083,725.2217935001089
2.900951673109009,1547.6521918363283,726.0832786790039
2.901627298555048,3525.0666672053308,726.9513798072841
2.9023029240010874,3119.8616860649436,727.8225843200673
2.9029785494471265,4643.385214420821,728.6969354570359
2.9036541252928463,1826.8786594722435,729.572951652125
2.904329699503047,2766.625058754543,730.2232977576938
2.905005273713248,1625.4941360358862,728.6321473168723
2.905680845361378,2640.439369151265,727.0365694109714
2.906356398143825,3218.7088339363545,725.4514464784387
2.9070319509262723,2151.6699746796207,723.8766233964311
2.90770750370872,3185.3530453523945,722.3120106631906
2.9083830506860058,2894.2253403932777,720.7574737973656
2.909058582042059,2477.4184680795083,719.2129647392867
2.909734113398112,1901.2287801917967,717.678316564698
2.910409644754165,3769.921476483973,716.1534371019909
2.9110851670649933,2323.2121288559056,714.6382409005325
2.9117606769960114,2001.842111021727,713.1326223499191
2.9124361869270294,2672.5184378264066,711.6364739562141
2.9131116968580475,2746.8336678476558,710.1496697244505
2.91378718222532,3843.054354807652,708.6721995689918
2.9144626493103445,3454.7603251593428,707.2039263488267
2.915138116395369,2814.40030600783,705.7447286415512
2.9158135834803938,3494.3880321188813,704.2945058179288
2.916489079907918,2139.5303787793678,702.8531051556741
2.917164587511064,2893.0008876282586,701.4204877740863
2.91784009511421,4093.5599465548935,699.9965783263485
2.9185156027173558,2710.0870608186347,698.5812860289979
2.9191910654984543,3073.935411988913,697.1746127058556
2.91986652187283,2861.248718702133,695.7764136011563
2.9205419782472055,2683.585634901103,694.3865703987036
2.9212174340698627,1844.2460217347384,693.0050103145228
2.921892869023959,3353.2507736415473,691.6316839688336
2.9225683039780557,1795.1443423888275,690.26648226832
2.9232437389321517,2998.5946625219767,688.9093096765157
2.9239191701068235,2317.1427842958583,687.560110533762
2.924594583641999,2915.4557973580277,686.2188198516072
2.9252699971771747,3440.3330169838364,684.8853405820125
2.9259454107123504,2397.114426307814,683.5636711042051
2.9266208067380903,2413.6355170192023,682.8648606334325
2.927296166731907,2390.6846657818814,682.9885369898448
2.927971526725724,3105.208251217764,683.1177219154177
2.9286468867195405,2044.6460287741695,683.2469944323292
2.9293222660510057,3043.170203257624,683.3763372730231
2.9299976665599154,3088.211851803274,683.5057745563381
2.9306730670688252,1858.2708857026103,683.63526979545
2.931348467577735,3375.135268609007,683.7648232035799
2.932023835947624,2852.9168072708885,683.8944634211501
2.932699185234188,3294.3093993789453,684.0241681635239
2.9333745345207514,2842.054837578233,684.1539254926703
2.934049883807315,2640.500572524531,684.2837835938736
2.9347252164417026,2411.016934347511,684.413698859426
2.9354005443147786,3884.554052604806,684.543681228575
2.936075872187854,2999.081910343788,684.6737493038308
2.93675120006093,1943.9860616669043,684.8038775325091
2.9374265080692368,3589.202005885041,684.9340846285248
2.9381018145301825,4194.538879990694,685.0643582336273
2.938777120991128,2575.138347785929,685.1947045346349
2.93945242329335,3061.6948474984647,685.3251318049943
2.9401276762299107,2270.0980364856405,685.4556240934506
2.9408029291664715,1935.1571756705002,685.5861693174104
2.9414781821030322,2044.4844405087485,685.7168016416048
2.942153444250252,2326.152156782414,685.8475079110926
2.942828737698878,4590.268220087605,685.9782938020978
2.9435040311475036,2355.177372424796,686.1091610545437
2.944179324596129,3283.3043979175795,686.2400876189364
2.944854598741878,1870.753005416385,686.3710951100053
