# File_Name, Equilibrium_Temperature, Uncertainty_on_Equilibrium_Temperature, Feature_Depth, Feature_Depth_Error, B_H, B_H_Error, Number_of_Transits
EPIC 220674823 c,747.3158807433292,11.985641058305522,0.0002666174835706153,0.0001279149230437282,4.1209219456972885,2.4264539001650975,None
G 9-40 b,402.8970287490433,9.281289569677067,0.000128224460673931,9.525420662416066e-05,0.5941821241937808,0.4552335631083634,None
GJ 1214 b,518.4051724509364,7.993180029666558,0.0013873756450570526,0.00011065336432634398,1.8603907664195123,0.18208970721215306,None
GJ 3090 b,633.2974086440051,16.097027491855087,0.0004474524243016859,5.5751083865776535e-05,2.2487039719723922,0.6353189655456205,None
GJ 9827 d,618.0732934987349,23.76062587306541,0.00020954676871149844,6.278685015336148e-05,1.5499186235177762,0.6048075084605274,None
HD 135694 b,741.4528208046867,26.587886204229957,0.0001305528531940982,3.6172351553675824e-05,1.8759181534912266,0.8439815042920634,None
HD 15337 b,913.7350635347924,15.449561413649674,4.701208315554032e-05,4.217499250329927e-05,1.9712800204650756,1.775055966000058,None
HD 15337 c,595.469549996449,10.070012958650654,0.0001332381646908463,4.510619443307929e-05,2.545315964759898,0.994691326874065,None
HD 191939 c,546.381818815485,14.324135141391542,1.9778165101524275e-05,3.4671412950059226e-05,0.2708218942408544,0.47636474808117396,None
HD 191939 d,495.3015536189921,12.926390363198616,0.0003669261984334811,3.05535350607192e-05,1.7592601452269132,0.4239607959059801,None
HD 23472 b,510.6824835341242,13.560362982521529,8.596275249963452e-05,4.2083627844970665e-05,3.338933976326242,1.7227993990583337,None
HD 23472 c,429.0808283350266,11.33816791365168,4.205472865080346e-05,4.012140263581125e-05,0.8923111618068562,0.8897899498052987,None
HD 235088 b,740.2020972302571,17.919537128864295,0.00015225277356194363,4.2702149705517824e-05,2.4901804703257757,0.9020485136710653,None
HD 28109 b,884.598005972789,19.37479195071543,9.90914369571406e-05,5.942689156923939e-05,2.660963618816513,1.8188070230430924,None
HD 42813 b,693.1593415499656,11.264937871977386,0.00016653648247377502,3.7244428102850564e-05,1.8681678286300356,0.4546174634329715,None
HD 73583 c,455.17318855183214,16.491400398189125,1.0598934373573857e-05,3.642777209260939e-05,0.255021879265604,0.8781800081110708,None
HIP 116454 b,688.809809355346,15.64584199548517,4.938855773181606e-05,5.8612148299721096e-05,1.0620214059891746,1.2723764138091824,None
HIP 29442 d,890.1988681965536,14.421068458772368,6.828245284394335e-05,4.417282136669357e-05,4.632553944916773,3.0391851936046255,None
HIP 8152 b,796.2541155303562,15.195985522102328,6.170426612914215e-05,6.17755592458101e-05,1.5848164636615307,1.6293634858343062,None
K2-138 d,904.0866069151292,14.073875722133884,0.0004815436075311616,0.00014401228606864642,9.606089115454418,3.4710005604843253,None
K2-138 f,679.0198320832703,10.564120905919202,0.0017882295234406896,0.00013237614921826458,2.178586336183437,2.226900605808986,None
K2-138 g,456.549298629702,7.103548250771594,4.9454603893494663e-05,0.0001086967441371749,0.39054179830821806,0.9403184755556694,None
K2-146 b,544.625244078108,14.133711602085835,0.00046570767164072924,0.0002750721823130274,2.3232597805908783,1.3910007762107104,None
K2-18 b,258.59024707677503,13.542313735145688,7.906833855765702e-05,6.724946977056683e-05,1.255396084478493,1.1489632031939685,None
K2-199 b,836.9731497369845,20.98397334334256,-0.00010429728190619722,0.00011770516376891921,-3.400137442593044,3.9467750156898727,None
K2-222 b,796.9010375834883,21.30502916767981,2.831521308209689e-05,4.448490441709249e-05,1.2281289955879149,1.947630465566984,None
K2-229 c,751.3834233335698,6.821146109523831,-1.7538020962762878e-06,8.620897378639488e-05,-0.05022205486898911,2.4688611169515693,None
K2-266 d,492.5680960713295,10.83786202589754,0.0001810486117107986,6.528851198118874e-05,2.277374160104627,1.492496075347552,None
K2-277 b,959.0222454982054,28.55795990250857,2.1631690060032373e-05,8.446092425858721e-05,0.6525141041885101,2.567138969128622,None
K2-285 b,996.385356653742,24.76930184484953,-8.330524021644362e-05,0.00013416906398916196,-1.2373283345810928,2.001512073391101,None
K2-3 b,458.3817987170992,10.967730307655827,0.0002560389576449565,6.413028782744991e-05,3.368772237653271,1.0052140435664605,None
K2-3 c,340.0930379295686,8.128371944033121,8.391969676458039e-05,5.5460326617373936e-05,1.7262683562022203,1.277464044120064,None
K2-32 c,579.475524728098,8.209378246628223,0.00018564665447781225,9.59792085637017e-05,2.1928406820170903,1.322787845017599,None
K2-32 d,502.3215589512963,7.114865819785129,0.00044310991521560677,9.053944495517487e-05,3.285171427156504,1.4294233813257669,None
K2-36 c,781.4443296604012,7.193419725242949,0.00027527826468859537,0.00015023371570127068,1.5478955893381405,1.0587838827936182,None
K2-38 c,843.7421253352328,31.657928870794592,-0.00015060783719794365,0.00011008715668754978,-5.827955019947002,4.679486291295568,None
K2-73 b,964.3127307539525,24.63327841878141,0.0001026545685682979,0.00012819095538830244,2.693787471584614,3.5517301598631787,None
Kepler-102 e,540.4645538573974,12.92126388868945,0.00021641976281040884,8.230183711581469e-05,3.459376704766144,1.9173303233845194,None
Kepler-11 b,854.4932460381308,12.906441092918833,0.0001469606334724717,0.00027034685009046555,1.9917250307432628,3.875945041643624,None
Kepler-11 c,788.020365887701,11.68247524885416,0.00027480562302273793,0.0002567451200536246,1.0907840171983458,1.326205073940258,None
Kepler-11 d,654.7318701859027,9.450692088742953,-0.00037896586202522354,0.00023320116960720273,-5.489389561310633,3.5029310856767824,None
Kepler-11 f,515.5363901210277,7.54072058527874,0.00024541631643869874,0.00021856046666568103,1.813584017196075,1.7932804341111523,None
Kepler-114 c,593.247952893981,35.30871319756513,0.0005317181079707592,0.00023286648378552678,6.617313960209887,3.9367499798343344,None
Kepler-114 d,522.4437983010259,31.09449424431948,0.0006460097783175698,0.00022311872786403785,2.8303794297407032,1.8418360156721105,None
Kepler-128 c,848.784297522524,15.925228815229286,1.2612384826871331e-05,9.621070335834085e-05,1.6328469885033248,12.460291816706583,None
Kepler-138 c,410.1037820416077,7.636523422706665,0.00010830184231410951,9.815284166030202e-05,1.7513994290176838,1.6475695170388116,None
Kepler-138 d,345.2798479019328,6.432906333269228,9.610420542592157e-05,0.00011296977583878811,1.6626641409427292,2.025443208982244,None
Kepler-1655 b,857.9317668028139,14.19880414170369,5.5097665578095775e-05,0.00012194710269704254,1.3359672223195989,2.98922694123049,None
Kepler-177 b,633.2958185996449,14.35214003026916,-2.1230243680203523e-05,0.00037100455543107226,-0.2395115655179745,4.185801235072056,None
Kepler-19 b,778.7669559520806,12.968906051215424,0.00021653417403253838,0.0001293750667097409,4.614217128844287,3.46716741006476,None
Kepler-23 d,922.7951951195258,21.64334399426231,-0.0003010974646668112,0.0002072554800192154,-12.145021290394713,9.100119360074936,None
Kepler-24 c,855.620998144413,22.87087578400746,0.0004374301912918293,0.0003942302425521291,16.372776240093255,15.177533199173517,None
Kepler-26 b,422.430545103582,17.560439986569506,0.0005185523586095351,0.0003622603713904457,2.52391713354496,1.815024240959439,None
Kepler-26 c,377.1942958047673,15.680785139996342,2.214628052359894e-05,0.0004120452857350103,0.16064349921082002,2.9889879032307345,None
Kepler-28 b,678.1024947998193,13.270195044325083,-0.0008816556462852464,0.0004247266309295442,-3.4516340887843837,1.934949075256241,None
Kepler-28 c,589.7350143260494,11.54344553827141,0.00035199298740743986,0.0003924014849076073,2.76321570753958,3.192603922648205,None
Kepler-289 b,574.0385441239465,7.111091257504535,-0.00021210804903780753,0.0003719835738660664,-2.885167942552712,5.538545542351332,None
Kepler-289 d,459.91525763282215,14.963290394273283,0.00042959252779509855,0.0003390666742495394,5.746955061994627,4.581217953918561,None
Kepler-29 b,696.8433652009023,17.549699581716084,0.00023136299800958387,0.0005680190182294114,1.8840901802598276,4.662984774016566,None
Kepler-29 c,640.9125797956983,16.1376206757808,0.00016054776108675745,0.0005681173339732273,1.6743640704993084,5.943858276904105,None
Kepler-305 c,728.4942179212592,64.40701276668833,2.3797800383748525e-05,0.0005686508664161262,0.10883213985124666,2.60153199492478,None
Kepler-305 d,574.5888941913845,14.792532663502373,0.0010412326573116233,0.0006632420286376623,11.742729931695726,8.155415011675519,None
Kepler-307 b,698.1311867235428,16.154020171648607,0.00044048099281487365,0.00035627195377919903,8.433627788357585,6.951370011265698,None
Kepler-307 c,647.0207600274839,14.96988662444292,-7.468117028744132e-05,0.0003394386904544275,-0.909739623508051,4.138685440047515,None
Kepler-36 c,946.2317423639224,15.58380940573028,-3.242465318048515e-05,0.0001090935634222485,-0.37334551128748006,1.256499652363249,None
Kepler-454 b,839.0134469985376,9.911125693554713,0.00010602499533367239,0.00015616232778296822,2.207997788798684,3.3136799522338642,None
Kepler-48 b,930.5708465490328,29.35909677266798,0.0002233785850877449,0.00021439115969431618,4.496333099854414,4.992754232831958,None
Kepler-48 d,447.7218758492151,14.125210106211377,0.00034668054247864884,0.000149091093260525,20.9906901675642,15.561326936799603,None
Kepler-49 b,583.2154383713925,18.079286739701477,0.0002296470280125399,0.00036339217467822797,3.270579699148456,5.1961089595356365,None
Kepler-49 c,507.79520306792375,15.752586357015314,-0.00020858645157360964,0.00038548915300593256,-3.309667169552747,6.136728994942675,None
Kepler-57 c,671.623018395416,14.45395030426373,0.0004751818690964085,0.0005067496994283727,12.270157298503069,13.388574390152508,None
Kepler-60 d,914.1796773677028,40.99479179170961,0.0004852167828515829,0.0003553337624609962,17.345189783886244,13.762024650567584,None
Kepler-79 c,718.553781094241,14.560034808448885,2.641665938615161e-05,0.00026260439698475886,0.19509482814283854,1.940696708003613,None
Kepler-79 e,500.1340579164112,10.100392938267449,1.532060845831247e-05,0.00039395174510806343,0.13377634743632763,3.44013515169776,None
Kepler-80 b,647.72574901053,18.56032832235148,-0.00020730646905385629,0.00035276222042791145,-1.9707529725087007,3.3699180052918614,None
Kepler-80 c,585.8899845054118,16.788448644830826,0.00081529913676782,0.000368602215404847,7.502522865378779,3.690158657813863,None
Kepler-80 d,854.8840117569546,24.45066181033892,-0.0005258722055536987,0.0003956300035224754,-24.428005877900613,18.811062344523478,None
Kepler-80 e,744.1113325853721,21.355789477411893,-0.0001204130517712882,0.00039128280449697106,-3.06301189858489,9.982363009245491,None
Kepler-81 c,514.2074467484541,17.730535906312358,-0.00016107146096963924,0.0003505053043075403,-1.2017271035173587,2.7251771026697327,None
Kepler-83 b,520.6348493562614,17.048541930389906,-0.00022593903291617942,0.0004494080787777331,-0.5770542444241227,1.1737290461717347,None
Kepler-83 c,409.4289060348501,13.404682038300049,0.0007925485009438256,0.0003836667345645968,3.2068095351907897,2.041561872656214,None
Kepler-85 b,808.8802729169331,16.495088474042507,0.00035122286360084556,0.00042392031726121843,3.432560414748906,4.270780844751024,None
Kepler-85 c,705.5736340537519,14.387732322236722,0.0002713633442153194,0.00039585984543899543,2.5582551526304,3.8170708415491363,None
Kepler-92 c,775.0651213345892,14.459005603513832,5.621722751688953e-05,8.56708465922381e-05,2.6905672739616384,4.183778617005516,None
Kepler-96 b,713.7773688461555,32.88909742400285,3.499807336641229e-05,6.531010987121005e-05,0.8773844027764203,1.6902074429826255,None
KOI-142 b,737.4882436372785,10.875063635758908,5.9963836551401185e-05,0.00020952567911139126,0.5455436739727535,1.9075873038571138,None
L 168-9 b,913.1710345691096,31.837357755946137,0.00010025516071350679,6.277365027388227e-05,1.6034400895589696,1.084410970082403,None
L 98-59 d,380.6579289272226,9.834606820421872,0.0006150244995793896,6.277825584388788e-05,1.9957842567078032,0.2649838170968362,None
LHS 1140 b,206.2954597930245,3.964814102954924,0.00021441594655407115,6.550455204776789e-05,1.9625767798315956,0.6101960153958516,None
LTT 3780 c,331.84288879236016,11.210527637806443,0.00021984537728914934,6.524100122666004e-05,1.991502046851203,0.6500987844522613,None
Ross 176 b,624.1571621828871,16.98956531144949,0.0001339823876160439,7.734690372162241e-05,1.9590899045214332,1.220390148466887,None
TOI-1064 c,579.3909550668909,9.591301297596027,0.000457435981124356,6.918091904187284e-05,1.4762737808754505,1.1458047290977535,None
TOI-1136 c,968.0736471778304,20.186859438498992,0.00024915091668684857,4.8406006449507876e-05,2.235512512970409,0.6401924681600598,None
TOI-1136 e,669.2023216780261,14.537056255629471,0.00012842481019750948,4.280001535396684e-05,2.144831334315813,0.8350810356271398,None
TOI-1136 f,600.2702678051772,12.788660633447408,0.00015135125752712146,3.9711638341063676e-05,1.496246487422967,0.7187463101372075,None
TOI-1136 g,523.2433477775272,11.268237230100471,1.5905800723759627e-05,3.754363915281273e-05,0.3443359632649867,0.8443267374576265,None
TOI-1184 b,701.8031964389407,38.995930105828606,3.909526695404335e-05,7.144604270256661e-05,0.5099036825666527,0.9592023671521059,None
TOI-1201 b,645.0281088097277,19.35435610682537,0.0002261553804320496,7.620747572528214e-05,1.5100689295772582,0.5734120740851956,None
TOI-1203 d,680.1264115355455,10.352471217551152,3.711011707476007e-05,2.7292922105492307e-05,0.8152002377170748,0.604421563005545,None
TOI-1244 b,699.1431819950341,34.5161081934573,9.725754495315585e-05,0.00010500192319605182,1.2065707790358078,1.504228263818865,None
TOI-125 b,948.85809541478,11.909987862595186,0.00017749294858823955,7.776528456736406e-05,2.608949784706399,1.1816998205430964,None
TOI-125 c,757.3651565115961,9.567162101498589,4.151879468890067e-05,7.779226301086029e-05,0.4547979733758692,0.8557352359346758,None
TOI-1260 b,797.7959315744145,20.86990491134148,0.00023898854261725938,8.586652237510074e-05,3.398497108353002,1.3812242825556516,None
TOI-1266 b,378.3861109808861,9.335681317292565,0.00038314152723156357,7.481338199676899e-05,1.6765383823896305,0.4406106481871007,None
TOI-1266 c,315.5018915614036,7.840039452668463,9.443047274022278e-05,7.83716227565666e-05,0.7446429474473609,0.6495956107347509,None
TOI-1422 b,794.9064396922664,14.937299358257246,0.00019652599238071224,7.029646773985552e-05,1.4395054505078235,0.6026331066790117,None
TOI-1437 b,766.0670837780044,62.58941965068489,7.82306300336838e-05,3.957096734858762e-05,5.013518585933151,3.5175121230609103,None
TOI-1438 b,888.288448402286,18.26944741436267,1.0362378870723945e-05,0.00013590124205688196,0.10162749496701139,1.3330573159200336,None
TOI-1452 b,298.2763576302287,9.977290192631646,0.00022765474090663713,0.00011565809498256838,2.1393807468794566,1.2570910438015046,None
TOI-1468 c,309.3002161642257,5.94341003273972,0.00032862759813345657,6.768692337693396e-05,2.1527724211528265,0.7676021183274669,None
TOI-1470 b,663.6342468665418,5.483351370582019,0.00023309959901519884,0.00012278617080001272,2.1565494061420676,1.1956527506190675,None
TOI-1470 c,344.1107871733754,2.2107537600817704,0.00033443723048728804,8.459954230043348e-05,3.586890422622344,1.6679402184656804,None
TOI-1634 b,826.4749531597515,22.528904600862443,8.686536375800656e-05,9.680513250609323e-05,1.2751044293535108,1.4347614582076933,None
TOI-1648 b,730.8234562128679,14.616692681266455,9.469375651507787e-05,7.807808975191691e-05,1.4830813071025866,1.2602585615706927,None
TOI-1695 b,637.6826905626073,12.930529007500052,0.00019353464078088732,9.744775399498508e-05,2.9618640288271374,1.6576340282105644,None
TOI-1742 b,695.0701310144931,12.52020364522045,3.1289045055521534e-05,2.896695926648472e-05,1.708633159592024,1.6204336078833053,None
TOI-1758 b,545.6554296510881,23.83363858332177,0.0004503564599904293,6.432037291687366e-05,2.4707664348772735,2.3349010793750735,None
TOI-178 c,805.2255259396612,18.730054032257463,8.339255857393207e-05,7.860117793192123e-05,1.61235493127072,1.5336469785623201,None
TOI-178 d,636.586673019081,14.945760816752662,0.00048631170367085847,7.157539037015182e-05,3.054528272930775,0.5347195551249572,None
TOI-178 e,553.5253493881711,12.925550224020771,0.00026596749862967724,6.936538974620928e-05,2.0038105710972465,0.5589912091120759,None
TOI-178 f,480.5190634891546,11.19356929830822,0.000148949281677509,7.157568589508581e-05,1.8948666175165527,0.928097325089749,None
TOI-178 g,433.7737863703845,10.154787448740388,0.0003800749735748184,7.445815716210638e-05,2.081360823433526,0.46126014677633836,None
TOI-1794 b,995.055969408052,20.07997949529483,0.00015648870643620878,5.981035416062723e-05,2.361742212994039,1.4462205808711144,None
TOI-1798.01,734.752868454081,28.345348090802094,0.00019801410111775213,8.555858503354549e-05,2.7798120439795677,1.6404938186299485,None
TOI-1799 b,911.8033990403044,35.409896800441935,0.00015535646831792366,4.6360472363876485e-05,5.969940134103877,3.5995487076111155,None
TOI-1801 b,460.1460567286586,13.97985298049261,0.0001062152884062932,4.677419903845156e-05,1.583344351833794,0.8400645130726941,None
TOI-2015 b,485.8510214454358,4.28848974299215,0.0008404074405995738,0.00018953915111217073,1.6183546060300076,0.3723337589386237,None
TOI-2136 b,360.0115558965495,24.231942168684803,0.00010158800959465851,0.00010034351285444855,0.6961614934767265,0.7506206838328072,None
TOI-2345 c,497.8506103143316,7.550306075327822,7.616842533468809e-05,5.832984508959084e-05,1.4494408442637108,1.2076131098726264,None
TOI-244 b,418.0042178885421,17.95329177484502,0.00011273007945817172,5.7584214601192776e-05,1.3131366349720965,0.743108479326815,None
TOI-2443 b,473.0489169237217,10.42344632392082,0.0001911094427568009,3.260659838650657e-05,2.0127502334328238,0.5970199570549514,None
TOI-260 b,450.52638947074905,6.637479230003845,9.688423933877643e-05,4.3777779503788724e-05,2.4152721408776765,1.4502422960136092,None
TOI-269 b,526.4313090784765,17.433350278302346,0.0001038276719129462,0.00018518054410597394,0.4693134858837265,0.8422094938817183,None
TOI-270 c,448.0788038258526,10.229195450758844,0.0002912705275042878,6.527565359202864e-05,1.6245440763125498,0.38136978902428953,None
TOI-270 d,355.0128252545304,8.1068818515895,0.0002408347063352547,5.82965643832607e-05,1.778493655606446,0.4550436301284147,None
TOI-283 b,604.4391651981927,16.620669322208396,9.844485929548215e-05,5.747310743492736e-05,2.260511810029451,1.5185319526414192,None
TOI-286 c,434.851846959705,10.95940928603983,4.773897472262116e-05,3.7980251861774714e-05,1.306358479263675,1.3184624322466314,None
TOI-406.01,336.8072847141977,13.892320028307992,0.00015455445538966684,7.2599573301615e-05,1.9986004892811327,1.075687625936476,None
TOI-421 b,922.6772025132932,14.287194685748435,4.5829206115563146e-05,8.810767062012087e-05,0.5180788159175241,0.9977738997281367,None
TOI-431 d,584.2454707109282,13.944933480286126,0.0001654977592772818,3.4771832127553044e-05,1.510351990170592,0.4145695802659753,None
TOI-4438 b,398.37200521627,19.29467562934845,0.0004861434606255829,7.411948756542739e-05,1.9399382694605687,0.581198082174581,None
TOI-521 b,726.3156808218597,32.165150010429485,0.0005494673307384853,0.00016884296869344102,3.6289875921371384,1.5167079248541553,None
TOI-544 b,967.5927919273252,19.21664400692021,0.00023425338057749164,7.243162317668807e-05,1.1183382818676182,0.40656176466205923,None
TOI-561 c,725.5623780453545,9.465545095374008,0.00021464260175827073,5.43221473713404e-05,1.8305974946751948,0.511752285937559,None
TOI-654.01,730.3988615310762,14.15715322399491,0.0001035171287947982,0.00015424795303337413,0.6859010108593514,1.0292961974454085,None
TOI-663 b,676.3908982915506,20.55836676524316,0.00040606768386424017,0.0001204886200266029,2.159984207650184,0.7549632302534073,None
TOI-663 c,555.7353776363408,16.776763243558232,0.0004012120992150001,0.00010586205885387462,2.0322065111261853,0.7984750169343593,None
TOI-733 b,965.3171258542084,31.482903629897915,0.00011719477456084563,5.1895922691626395e-05,3.3690644438389863,1.5866617421947524,None
TOI-756 b,854.3628619508708,21.597961063660392,3.8524701962654954e-05,0.00019562467702801593,0.20581530343478707,1.045928617016346,None
TOI-763 b,929.4479280973952,13.1019819606498,8.119396022619133e-05,6.087113465217588e-05,2.565235726045049,1.955435606893844,None
TOI-763 c,716.0199303645483,10.079639174736927,-6.054594168088665e-06,5.39940818319241e-05,-0.13768198488628533,1.228010816280412,None
TOI-776 b,475.5227667729319,11.962336237959873,7.526875049730804e-05,4.6992894353240493e-05,1.4881880632953366,1.0585816900869498,None
TOI-776 c,384.07042548343503,9.662281284136183,7.635684722691479e-05,4.2368015089327924e-05,1.7123415557307402,1.1569344181413075,None
TOI-815 b,627.1179431244443,12.371550522546912,0.00021736267488228268,4.7887791430415924e-05,2.2105006454598533,0.653202678333721,None
TOI-836 b,797.0119179706945,28.984348867567963,8.707035748553669e-05,5.058753841315103e-05,1.8319701714336674,1.138349740441295,None
TOI-836 c,597.8474887989981,21.67859454285577,8.742352167684614e-05,4.307730562856788e-05,1.3756161319085347,0.783196877505633,None
TOI-912 b,503.6565640230983,22.797853184373555,0.00014072002181179846,6.563642695186852e-05,1.274032306604759,0.6617221275868662,None
TOI-969 b,986.93862588902,21.183860583574,0.00036913063018640074,0.00010024479136099732,2.964371959268572,0.9082863531814673,None
Wolf 503 b,722.8122242110129,14.57156816183017,0.00015209100927816768,6.916405361243089e-05,2.945756720992114,1.4089783218605014,None
