Wavelength_um,Transit_Depth_ppm,Error_ppm
2.8705440656200856,1546.8169853693641,289.35363214579576
2.871219918514831,1399.157108596418,287.9822208713753
2.871895763808353,1563.683794876549,287.5750351931714
2.8725715630920616,1650.925539301106,287.1695974391199
2.87324736237577,1000.644558822812,286.7658696566363
2.8739231616594787,1397.0178972869903,286.36383915145166
2.874598972880794,1694.7526743321816,285.96348605637525
2.87527481269201,674.2407879810122,285.5647897634117
2.875950652503226,1283.587487800124,285.1677642631507
2.876626492314442,1183.1989542467784,284.77238204684306
2.8773023092070065,1665.9267015255166,284.3786515613997
2.8779780977695286,1387.238396970345,283.9865664657687
2.8786538863320503,1083.8766494320978,283.59609867690125
2.879329674894572,1128.5759071300586,283.2072419251653
2.880005450594114,1424.6544034024785,282.8199843882632
2.880681217715283,1105.695318224154,282.4343135040485
2.881356984836452,1522.2495944524067,282.0502155525979
2.8820327519576208,1073.3382907994846,281.6687261655169
2.882708502945143,1561.874650970086,281.4448847515806
2.8833842486263195,1762.8203432781554,281.2783465722671
2.884059994307496,1347.690460828276,281.11248007118496
2.884735739988672,1718.2028037128248,280.9468972893508
2.885411437168953,889.0982433631082,280.7816287749364
2.8860871292561,1194.619147436274,280.61664655324785
2.886762821343247,1613.7864172822763,280.45196019530846
2.887438515745513,1067.3005366838865,280.28755745014445
2.8881142483571396,1366.7168624866208,280.1234378927255
2.8887899809687663,1554.4534105207233,279.9595969492785
2.8894657135803925,1335.210384236989,279.7960539861398
2.8901414354738035,1515.1129193163538,279.6327980483687
2.8908171168431647,1638.4668908750302,279.46983941415715
2.891492798212526,1322.44413805138,279.3071579683026
2.892168479581887,1203.436031506024,279.14476612218954
2.89284415320765,1057.6656172973824,278.98265902190906
2.8935198131424595,884.418398798962,278.8208366588437
2.894195473077269,1182.9315387952272,278.65929680063266
2.8948711330120784,1286.1872610691723,278.4980344555018
2.8955467819464173,1178.6101005769206,278.33705357058045
2.8962224204480354,1209.0055514177775,278.17635541752304
2.896898058949653,1557.5831571195647,278.0159411054022
2.897573697451271,1273.0841131722802,277.8557947163229
2.8982493003188003,1362.6281568900195,277.69593877960455
2.8989248852433875,854.2557702234215,277.53635810682965
2.899600470167975,1392.5979403097294,277.37797006405725
2.9002760550925624,1422.6293061627782,277.3568597921476
2.900951673109009,1226.5954862299634,277.5332264963989
2.901627298555048,956.9924359355815,277.7112484766001
2.9023029240010874,903.1721941224662,277.88961383896344
2.9029785494471265,1352.8499844428077,278.06831614835585
2.9036541252928463,1440.6871424342808,278.2469741478275
2.904329699503047,1320.9317859280384,278.3649202769361
2.905005273713248,979.0439757093867,277.8844303943892
2.905680845361378,1145.5628614997797,277.40245265887154
2.906356398143825,1158.0589180033487,276.92298777060404
2.9070319509262723,1324.0803579020248,276.4460072773169
2.90770750370872,1645.5109366783915,275.97147469869896
2.9083830506860058,1292.9271614005963,275.4993861391668
2.909058582042059,1350.225358272894,275.0297215959521
2.909734113398112,1352.002293916775,274.5624449407489
2.910409644754165,1054.0557801779546,274.09754867533525
2.9110851670649933,1767.042288023841,273.6350060874214
2.9117606769960114,1123.8389453923337,273.1748088650295
2.9124361869270294,1169.135901968158,272.7169256410645
2.9131116968580475,951.8844524670839,272.2613372640609
2.91378718222532,1060.197032857503,271.8080364324114
2.9144626493103445,1502.0246482482512,271.3570051504636
2.915138116395369,1322.5183954298839,270.9082093203456
2.9158135834803938,1477.8599193316065,270.46163427496873
2.916489079907918,1036.125040520593,270.0172448046586
2.917164587511064,953.0349828546622,269.5750280060909
2.91784009511421,1273.7130801526023,269.1349768529975
2.9185156027173558,1360.8302182627274,268.69707440196555
2.9191910654984543,1351.055671172242,268.2613259739817
2.91986652187283,1483.4678311024106,267.82769862977625
2.9205419782472055,1098.0550904712657,267.39616765283483
2.9212174340698627,1783.8968104729124,266.966714690451
2.921892869023959,1314.744283671808,266.53933598444706
2.9225683039780557,1111.2291066001653,266.1140043499126
2.9232437389321517,1564.8518605556897,265.6907009479552
2.9239191701068235,1113.593135432898,265.26941353438536
2.924594583641999,1395.1544768534961,264.8501321197303
2.9252699971771747,862.3541073270825,264.43283416147324
2.9259454107123504,999.4591975268671,264.01816555126965
2.9266208067380903,1962.1291523730313,263.7049834174579
2.927296166731907,1395.0555056116002,263.52534919636605
2.927971526725724,1525.1359571652163,263.3469540963288
2.9286468867195405,976.891250313211,263.1689204034891
2.9293222660510057,1260.7153165060836,262.99124603484165
2.9299976665599154,2347.7350283038663,262.8139227650321
2.9306730670688252,1500.5722627643163,262.63695775530675
2.931348467577735,1416.0245461599736,262.4603514696271
2.932023835947624,1517.761433082839,262.28410963671405
2.932699185234188,1560.3431817479122,262.1082287368209
2.9333745345207514,1456.209891406027,261.93269677542145
2.934049883807315,1389.8088731475543,261.75752465907505
2.9347252164417026,837.0742371628487,261.5826980791769
2.9354005443147786,1409.4228810624263,261.4082292450309
2.936075872187854,1033.9923707970574,261.2341072379274
2.93675120006093,1543.630240056374,261.0603344373893
2.9374265080692368,936.1352281883698,260.88691630339616
2.9381018145301825,998.0357038147239,260.71383595827973
2.938777120991128,1260.5746339148443,260.5411013366303
2.93945242329335,936.7121553035436,260.3687154440524
2.9401276762299107,1470.1476464335494,260.1966832309778
2.9408029291664715,1199.296236231155,260.0249870486907
2.9414781821030322,1287.0154206148068,259.85363483620534
2.942153444250252,1319.6874023714802,259.6826133266439
2.942828737698878,1390.7523920562294,259.51192737449276
2.9435040311475036,1239.1940201857826,259.3415758481772
2.944179324596129,1191.97475554254,259.17156123564143
