Wavelength_um,Model_Depth,Transit_Depth,Error,Num_Transits
0.8309,0.0015059999999999043,0.0016303211037365214,0.00023672395361477646,1.0
0.8318,0.0015065694578340594,0.0017451390009794814,0.00020972816448781037,1.0
0.8328,0.0015077075894239901,0.0016899263446870576,0.00020582314151014648,1.0
0.8338,0.0015071537382304414,0.0016594679616486632,0.0002023802930422936,1.0
0.8348,0.0015079851992699602,0.00154902386469157,0.00019951516648075598,1.0
0.8357,0.001517928441419185,0.0012371697651342001,0.00019769652912580155,1.0
0.8367,0.0015105523158748808,0.0013619414632869281,0.00019631985352554077,1.0
0.8377,0.0015077121622912135,0.0014024378489178259,0.00019560687603218852,1.0
0.8386,0.0015113686996409072,0.0014789306973118227,0.0001956842737566775,1.0
0.8396,0.001515136280298748,0.0013543558252523014,0.00019471091825934553,1.0
0.8406,0.0015074100071379736,0.0015132877950680263,0.0001923030341538518,1.0
0.8415,0.001539595861061296,0.0014303767757524969,0.0001911586525503152,1.0
0.8425,0.0015200859116520642,0.001509701943452477,0.00019244073466398508,1.0
0.8435,0.0015096754605459723,0.0018743010124582212,0.0001944232369677948,1.0
0.8445,0.0015089692423175323,0.0015931783455146139,0.0001947606834234377,1.0
0.8454,0.0015079442189332626,0.0013211347085814455,0.00019457363914049056,1.0
0.8464,0.0015070000000000578,0.0015345157719427148,0.00019533443691636848,1.0
0.8474,0.0015073333442913977,0.0013299195257801544,0.00019503233595800316,1.0
0.8483,0.0015079999999999627,0.0014451536858334573,0.000192271784070285,1.0
0.8493,0.0015080000000000223,0.0018579584145434179,0.0001898965164884692,1.0
0.8503,0.0015079999999998914,0.0017372374280151745,0.0001889254536756629,1.0
0.8512,0.0015080000000000122,0.0014740428795421091,0.0001882071367725791,1.0
0.8522,0.0015087995121592832,0.001464188437979438,0.00018748394551689493,1.0
0.8532,0.001509937449836085,0.0014632325623173791,0.00018727168838260217,1.0
0.8542,0.0015116947356204487,0.0016810753078406301,0.00018668929742758487,1.0
0.8551,0.0015079999999999137,0.00152602544220234,0.00018439098214664568,1.0
0.8561,0.0015079999999999157,0.0015226947833238175,0.0001811193389977569,1.0
0.8571,0.0015079999999999137,0.0015799146295746884,0.00017862942692597878,1.0
0.858,0.0015075968332007971,0.0020954100651592875,0.00017693987420468275,1.0
0.859,0.0015075421721862346,0.001148394543929799,0.00017577702176733843,1.0
0.86,0.0015079999999998133,0.0016649767348449898,0.00017505236956525657,1.0
0.861,0.001507179952812821,0.001543670270805305,0.0001742800112034717,1.0
0.8619,0.001507845070571581,0.001621838279066109,0.00017293498584969322,1.0
0.8629,0.0015080000000000982,0.001629527152133874,0.00017147192317039841,1.0
0.8639,0.0015079999999999055,0.0016312622646725537,0.00017113433818768774,1.0
0.8648,0.0015079999999998792,0.001622242033967772,0.00017348085401053877,1.0
0.8658,0.0015079999999999612,0.0013228060698784792,0.00017779636120637395,1.0
0.8668,0.001508424840779345,0.0015328141784300149,0.000178979980028935,1.0
0.8677,0.0015085506476271086,0.0015269946967327985,0.00017673790000803086,1.0
0.8687,0.0015085877305987144,0.001837915385178622,0.00017548572395906302,1.0
0.8697,0.0015097266680995885,0.0011991889238814485,0.00017259220260175235,1.0
0.8707,0.0015100000000002462,0.0015561554302357683,0.000167810952771743,1.0
0.8716,0.0015100000000000946,0.0014822559754882952,0.0001644179413488702,1.0
0.8726,0.0015090284954193177,0.0015909978834743894,0.00016251608057812712,1.0
0.8736,0.0015098325670803478,0.001813308890537805,0.00016143049814757926,1.0
0.8745,0.0015091924563041122,0.0017142368055467494,0.00016072884826198196,1.0
0.8755,0.0015096685383085711,0.0014141475956129558,0.00015999693504704284,1.0
0.8765,0.0015085296008081977,0.001609984555243065,0.00015910875519756752,1.0
0.8774,0.001508989717911099,0.0015791000254843227,0.00015833720314436446,1.0
0.8784,0.0015099999999999545,0.0018196264982069943,0.00015791177890742513,1.0
0.8794,0.0015099999999999998,0.0014779617945945452,0.00015760989532972937,1.0
0.8803,0.0015092027501038719,0.0016497202761069293,0.00015671675366295802,1.0
0.8813,0.0015108723747932532,0.0012394432622697675,0.00015542700706710466,1.0
0.8823,0.0015119999999999567,0.0014433234525472478,0.00015433992877543745,1.0
0.8833,0.001511999999999995,0.0014470821331045718,0.00015356334989482425,1.0
0.8842,0.001511999999999864,0.0015741000510153878,0.00015296466587927932,1.0
0.8852,0.001512754040207512,0.0015060067223333065,0.00015279245298084243,1.0
0.8862,0.0015160638304169386,0.0013884077629837616,0.00015319894415355745,1.0
