Wavelength_um,Transit_Depth_ppm,Error_ppm
2.8705440656200856,5693.847946428188,351.3042662611933
2.871219918514831,5161.782332942909,349.75013460914056
2.871895763808353,4946.550715496357,349.3679280281597
2.8725715630920616,4912.7865261322595,348.9869996475718
2.87324736237577,5649.136216561374,348.60731799991856
2.8739231616594787,5567.066038752368,348.228874218472
2.874598972880794,5497.570097856583,347.8516583790154
2.87527481269201,5560.444282721431,347.47564406716185
2.875950652503226,5874.838222929168,347.1008471060246
2.876626492314442,5901.258719619111,346.72727115015584
2.8773023092070065,5622.035130242332,346.35490677553526
2.8779780977695286,5237.418669297834,345.9837501585935
2.8786538863320503,5695.334444228162,345.6137981576426
2.879329674894572,5373.799166549113,345.2450164540986
2.880005450594114,5507.603882553292,344.87743166678797
2.880681217715283,5425.026967826335,344.51102283591365
2.881356984836452,4832.317425065497,344.14577557725215
2.8820327519576208,5754.335302313536,343.7816890192802
2.882708502945143,5133.843302994759,343.41844133470244
2.8833842486263195,5624.817538582244,343.05622952432634
2.884059994307496,5629.269513618459,342.6951474826419
2.884735739988672,5212.854963350449,342.33521732405103
2.885411437168953,5853.051155553755,341.976436955186
2.8860871292561,4657.140803645375,341.6187813970044
2.886762821343247,5422.844685862295,341.2622449793092
2.887438515745513,4976.027651316301,340.9068268736613
2.8881142483571396,5473.317958812671,340.55249168153915
2.8887899809687663,5738.2688119904915,340.19925496527566
2.8894657135803925,5432.613131703222,339.84712834680784
2.8901414354738035,4912.305558586725,339.4960842598553
2.8908171168431647,5822.170436328511,339.1461430058479
2.891492798212526,5601.011080336552,338.79729198207303
2.892168479581887,5181.587934248815,338.44950365231057
2.89284415320765,5646.768635324904,338.1027969989394
2.8935198131424595,5260.454265918653,337.75715547367275
2.894195473077269,5545.18806530226,337.41256033036166
2.8948711330120784,5294.635963834012,337.0690252343617
2.8955467819464173,5555.836904216304,336.7265526472299
2.8962224204480354,5353.754973220036,336.3851107240512
2.896898058949653,5991.071584373627,336.044704631319
2.897573697451271,4919.4136633432045,335.70533981343
2.8982493003188003,4496.578649000262,335.36700973457476
2.8989248852433875,5128.228576209746,335.0297139456434
2.899600470167975,5507.549691228583,334.692896847298
2.9002760550925624,5323.619529041086,334.2770066902899
2.900951673109009,5427.788436024647,333.74793616251833
2.901627298555048,5411.9606319117875,333.2205951886805
2.9023029240010874,5178.296014554936,332.6957464020318
2.9029785494471265,5289.778008070719,332.1733661158253
2.9036541252928463,5239.598051152325,331.6534541337169
2.904329699503047,5683.834134777896,331.1319423368485
2.905005273713248,5574.538829956949,330.5734904997617
2.905680845361378,5731.642220324457,330.017598615411
2.906356398143825,5211.265729059084,329.46452381013404
2.9070319509262723,5526.5535890866395,328.91421782252013
2.90770750370872,4847.523664853151,328.366658076645
2.9083830506860058,5580.267855007763,327.8218342939313
2.909058582042059,4986.377405557643,327.27973467755737
2.909734113398112,5487.99260559439,326.7403179514926
2.910409644754165,4942.432342230032,326.20354924504466
2.9110851670649933,5336.048837145934,325.6694354470616
2.9117606769960114,5599.525771658105,325.13795283982375
2.9124361869270294,6274.12703712206,324.6090596330726
2.9131116968580475,5946.963766557902,324.0827476641601
2.91378718222532,5728.407935774731,323.5590091242918
2.9144626493103445,5528.5118899647805,323.0378077734868
2.915138116395369,4942.411725146683,322.51913135364464
2.9158135834803938,4977.842539088485,322.00293860787747
2.916489079907918,5683.630413570097,321.48919993435544
2.917164587511064,5430.011316676021,320.97790955051784
2.91784009511421,5587.919086931333,320.46905634048454
2.9185156027173558,5595.049373263687,319.9626143870826
2.9191910654984543,5658.604646559805,319.4585928445379
2.91986652187283,5230.973312964488,318.95696233600677
2.9205419782472055,5594.527482840298,318.45768787462373
2.9212174340698627,5159.804173677834,317.96075530776574
2.921892869023959,5481.151931080906,317.4661574999621
2.9225683039780557,5528.9173354177765,316.9738646846933
2.9232437389321517,5467.785835695616,316.48385736654325
2.9239191701068235,5831.161868249672,315.9961163960926
2.924594583641999,4935.8337072892455,315.51064237149984
2.9252699971771747,5424.910962086857,315.0274012266187
2.9259454107123504,5133.531110604784,314.5499278640132
2.9266208067380903,5533.586745934959,314.60998098332067
2.927296166731907,5743.201554489017,315.38851410249526
2.927971526725724,5381.523862623943,316.1776795508454
2.9286468867195405,5620.771332511681,316.97280382927715
2.9293222660510057,5578.608006192047,317.77398181620623
2.9299976665599154,5533.07911874622,318.58128222287854
2.9306730670688252,5707.625964824265,319.3947761947847
2.931348467577735,5382.552787656861,320.21452695778873
2.932023835947624,4619.376258514789,321.04058390949587
2.932699185234188,5973.217918128797,321.8730508161433
2.9333745345207514,5652.4083726911595,322.7120224222193
2.934049883807315,5311.973316412253,323.5575946418488
2.9347252164417026,5657.4967405327325,324.40981631112516
2.9354005443147786,5474.732504625836,325.26880864595574
2.936075872187854,6413.432579416775,326.1346550430755
2.93675120006093,5496.965705714103,327.007468158183
2.9374265080692368,5507.7949584113085,327.8872839314208
2.9381018145301825,4989.385194345959,328.7742477535686
2.938777120991128,5089.870534639987,329.66844047504725
2.93945242329335,4588.480965734722,330.56997673976696
2.9401276762299107,5586.352875437702,331.47886921593897
2.9408029291664715,5679.9024207797665,332.3953103213797
2.9414781821030322,5574.391415556122,333.3193816598441
2.942153444250252,5331.032365474721,334.25122182154183
2.942828737698878,5983.765744006344,335.1909712111922
2.9435040311475036,5762.500498668684,336.1386938478853
2.944179324596129,5214.067842806046,337.09448731871333
2.944854598741878,5113.690048013268,338.0584593240898
2.9455298409745803,5959.120278336398,339.03070544871036
2.946205083207282,5403.004893088214,340.0113857590586
