Wavelength_um,Model_Depth,Transit_Depth,Error_ppm
2.8705440656200856,0.00542339374433254,0.005060063462484446,0.0003532666473139532
2.871219918514831,0.005421188729774381,0.0053629781873147445,0.0003498310135297919
2.871895763808353,0.00541888418796885,0.005678773543329525,0.0003488455787924178
2.8725715630920616,0.005416579803050487,0.005031064941834426,0.0003478767667875423
2.87324736237577,0.005414275418132157,0.00523746845911761,0.0003469159825556425
2.8739231616594787,0.005411971033213717,0.005538907576846452,0.00034596313200986394
2.874598972880794,0.005409666607589902,0.00532756190388099,0.000345018074291067
2.87527481269201,0.005407362084478316,0.005743042119196937,0.0003440806777700657
2.875950652503226,0.0054050575613665336,0.005009521995903137,0.00034315089298858495
2.876626492314442,0.0054027530382549285,0.005396568540298761,0.00034222861296289467
2.8773023092070065,0.00540044859329271,0.0060938161617841696,0.00034131376402084533
2.8779780977695286,0.00539814424493223,0.005727953054571515,0.00034040626317078244
2.8786538863320503,0.00539583989657173,0.0057961240639973835,0.0003395059601483069
2.879329674894572,0.0053935355482111445,0.005977663861255375,0.0003386174971901033
2.880005450594114,0.005392384421838343,0.005089094994230153,0.00033844925734409005
2.880681217715283,0.0053935366904318905,0.005199884589667295,0.00033970319950135897
2.881356984836452,0.005394688959025451,0.005152644751334524,0.0003409808308229534
2.8820327519576208,0.005395841227618929,0.005607661890744449,0.0003422729877069858
2.882708502945143,0.0053969934687026514,0.004925472508919864,0.0003435799150233264
2.8833842486263195,0.00539814570073828,0.005577926405641342,0.000344901924168889
2.884059994307496,0.005399297932774094,0.005572817751333845,0.0003462393024086424
2.884735739988672,0.005400450164809748,0.005014997364544539,0.0003475923759979137
2.885411437168953,0.005401602314144936,0.005058077756146051,0.00034896133045968366
2.8860871292561,0.0054027544547961435,0.005854856432844854,0.0003503465860753198
2.886762821343247,0.005403906595447196,0.005718145807435973,0.0003517484724681872
2.887438515745513,0.005405058740045834,0.005583913806199128,0.0003531673261631677
2.8881142483571396,0.005406210949796164,0.0045711177466147375,0.00035459700214697683
2.8887899809687663,0.005407072623653978,0.005081992679797989,0.00035503779660463186
2.8894657135803925,0.0054073030394114156,0.005447869034239356,0.0003533388867198404
2.8901414354738035,0.005407533451514281,0.004730386212243067,0.00035165022095405275
2.8908171168431647,0.0054077638497988575,0.006152881856228624,0.00034998563745566733
2.891492798212526,0.005407994248083256,0.005396827578541449,0.00034834445612849185
2.892168479581887,0.005408224646367985,0.0055093160566972495,0.0003467261511205578
2.89284415320765,0.0054084550420121,0.005728657129931013,0.00034513020163462243
2.8935198131424595,0.005408685432987866,0.005554633349527305,0.0003435561090316288
2.894195473077269,0.005408915823963544,0.0055558672214987715,0.00034200336384455096
