Wavelength_um,Model_Depth,Transit_Depth,Error_ppm
2.8705440656200856,0.0011941991063333086,0.0013587150100800318,0.0001947352452417513
2.871219918514831,0.0011937566189324734,0.0012728711818716506,0.00019358670654692357
2.871895763808353,0.001193065256390379,0.00140628291828941,0.00019319382484258134
2.8725715630920616,0.0011923739409151267,0.0013599691211093681,0.00019280404107681752
2.87324736237577,0.0011916826254396399,0.0014397219079340315,0.00019241660713708257
2.8739231616594787,0.0011909913099641975,0.0013614602874657943,0.0001920315056655544
2.874598972880794,0.0011902999822770157,0.0008299580304055495,0.00019164869618361154
2.87527481269201,0.0011896086253434406,0.0012718316247426022,0.00019126814954441472
2.875950652503226,0.0011889172684100334,0.001457879143760403,0.0001908898678403054
2.876626492314442,0.0011882259114764546,0.001644525552288382,0.00019051381550610542
2.8773023092070065,0.001187534577988028,0.0015145969750432514,0.000190139993405336
2.8779780977695286,0.001186843273479897,0.0012348347091966096,0.0001897683776648833
2.8786538863320503,0.0011861519689715912,0.0013343764126286972,0.00018939893301677248
2.879329674894572,0.0011854606644633567,0.001265745118688725,0.0001890320605548986
2.880005450594114,0.0011853075374706444,0.00158891126518002,0.00018873077999198755
2.880681217715283,0.0011862293523453914,0.0013285546199180533,0.00018855602720805082
2.881356984836452,0.001187151167220334,0.001343682420987189,0.00018838259168118507
2.8820327519576208,0.001188072982095149,0.0009921733036409007,0.00018820963287427827
2.882708502945143,0.0011889947749621542,0.0010755370420260529,0.00018803715559512782
2.8833842486263195,0.001189916560590666,0.0014209150117678617,0.00018786514823329313
2.884059994307496,0.001190838346219102,0.0011801498603536081,0.00018769361441717546
2.884735739988672,0.0011917601318475858,0.0012094021559354616,0.00018752254879885968
2.885411437168953,0.001192681851316004,0.0013200017935660615,0.00018735195903928415
2.8860871292561,0.0011936035638369106,0.0010576691716433061,0.00018718183907680142
2.886762821343247,0.0011945252763577822,0.001089415394308417,0.000187012179420649
2.887438515745513,0.0011954469920366388,0.0011317531490298983,0.00018684297641071362
2.8881142483571396,0.0011963687598369839,0.0013723254738561223,0.00018667388707545388
2.8887899809687663,0.0011968063369231588,0.0009678158420129708,0.00018645419546955058
2.8894657135803925,0.0011961918949030966,0.001042519589536587,0.000186126123271331
2.8901414354738035,0.0011955774626290468,0.0013664966396130707,0.00018579905866725468
2.8908171168431647,0.0011949630672032033,0.0012269780329006283,0.00018547373046627974
2.891492798212526,0.0011943486717776587,0.0009692917728585949,0.0001851501048916797
2.892168479581887,0.0011937342763521028,0.001173369679201608,0.00018482816882296402
2.89284415320765,0.0011931198879675487,0.0009286696158343618,0.00018450791067711977
2.8935198131424595,0.001192505512032328,0.001222037241829607,0.00018418931835056173
2.894195473077269,0.001191891136097085,0.0014120691979254613,0.00018387237084484682
2.8948711330120784,0.0011912767601618014,0.0010721235764753233,0.00018355705351762207
2.8955467819464173,0.001190662394229251,0.0013201799412183761,0.0001832433594233479
2.8962224204480354,0.0011900480377831665,0.0012979287434621803,0.00018293127510510634
2.896898058949653,0.0011894336813369495,0.0012251633848978337,0.00018262040806259623
2.897573697451271,0.0011892484565152216,0.0014123766420507,0.0001822552982076084
2.8982493003188003,0.0011900932480967603,0.0009990357956800328,0.00018176112607692045
2.8989248852433875,0.0011909380172419682,0.001264564446294642,0.000181270103717675
2.899600470167975,0.0011917827863872795,0.001224557662067817,0.00018078321874488677
2.9002760550925624,0.001192627555532376,0.001230353153031075,0.00018032800519242624
2.900951673109009,0.0011934723660564654,0.00106846770873112,0.000179915873348114
2.901627298555048,0.0011943171858707804,0.0012561624484616074,0.00017950680771938743
2.9023029240010874,0.0011951620056851004,0.0013039082444283958,0.00017910051800703174
2.9029785494471265,0.0011960068254993777,0.0012960204404003962,0.0001786969766762002
2.9036541252928463,0.0011968515832921503,0.0009572419036121627,0.0001782961745852514
2.904329699503047,0.0011976963390398726,0.001390728415041842,0.0001778980576275125
2.905005273713248,0.0011985410947874958,0.0013040939769191375,0.00017750259744064493
2.905680845361378,0.0011993858473314677,0.001226261848302298,0.00017711003759706388
2.906356398143825,0.0011998742454122403,0.001261775307889819,0.00017676220029868078
2.9070319509262723,0.0011994135365358577,0.001071761077431412,0.0001765263919004986
2.90770750370872,0.0011989528276594205,0.0012862853313510112,0.0001762922569091157
2.9083830506860058,0.0011984921227419412,0.001345625846976867,0.00017605905150933792
2.909058582042059,0.0011980314284777823,0.0014686193422532763,0.00017582677796044213
2.909734113398112,0.001197570734213625,0.0013426134674468827,0.0001755954186838146
2.910409644754165,0.0011971100399494627,0.001501354919688992,0.00017536497170218484
2.9110851670649933,0.0011966493518538364,0.0009352645472861742,0.00017513543200408873
2.9117606769960114,0.0011961886722009333,0.001020742638168187,0.0001749067953222779
2.9124361869270294,0.0011957279925480736,0.0013392927812643138,0.00017467905329585423
2.9131116968580475,0.0011952673128951634,0.0011290277779668126,0.00017445219908932545
2.91378718222532,0.00119480664999413,0.0014115480802541324,0.00017422623372810047
2.9144626493103445,0.001194345999561091,0.0013006272914961306,0.0001740018347338856
2.915138116395369,0.0011937706982559416,0.0010857027368887057,0.00017388237473776994
2.9158135834803938,0.0011928493973898356,0.0010582624077700312,0.0001740721723558235
2.916489079907918,0.0011919280565019779,0.0012631624233907085,0.00017426467605812787
2.917164587511064,0.0011910067003714625,0.0008591578133860751,0.0001744578190793604
2.91784009511421,0.0011900853442407121,0.0013028350303572584,0.00017465160870275604
