Wavelength_um,Model_Depth,Transit_Depth,Error,Num_Transits
0.8309,0.0023386333033491294,0.0024097686986493594,0.00023561465053530104,1.0
0.8318,0.0023394305421659384,0.0023167353378725484,0.00020899941333249138,1.0
0.8328,0.002338292410575965,0.0024554282442920757,0.0002051989630953019,1.0
0.8338,0.0023405387853088003,0.0025045533860275737,0.00020092169601025918,1.0
0.8348,0.0023439555978101573,0.002372495342412424,0.00019684140101657518,1.0
0.8357,0.0023539079961102643,0.0021962253417743085,0.00019454109014932226,1.0
0.8367,0.002344403087833145,0.00245417782587239,0.00019355166342037894,1.0
0.8377,0.0023409999999999564,0.002244396506855197,0.00019303913736847962,1.0
0.8386,0.0023456807496151015,0.0025032739880677065,0.0001927954141040863,1.0
0.8396,0.002349234169575535,0.0025412001868316695,0.00019177363675211635,1.0
0.8406,0.002341589992862113,0.002331478562709621,0.00018971087858796125,1.0
0.8415,0.0023543003249287186,0.0023682118557303844,0.00018859451326630697,1.0
0.8425,0.002346184983862256,0.0024659412889282864,0.00018967310137171068,1.0
0.8435,0.0023472427412741807,0.0021675547765883586,0.00019215192100829678,1.0
0.8445,0.002346907726952549,0.0025716279909772364,0.00019436207171215892,1.0
0.8454,0.002343776875732647,0.0023331343360500478,0.00019621949424459352,1.0
0.8464,0.002340194786454037,0.002257317257212512,0.00019739581353454694,1.0
0.8474,0.0023416666885827816,0.00253224399197469,0.00019642854261829165,1.0
0.8483,0.0023426423916131033,0.002230412041551877,0.0001941407688795353,1.0
0.8493,0.002343489841322088,0.001917351768789448,0.00019368181787014402,1.0
0.8503,0.0023450000000001235,0.0020921658951447487,0.00019374798943914571,1.0
0.8512,0.002343678850682253,0.00228537854214571,0.00019144085267290765,1.0
0.8522,0.0023485965851151036,0.002297826719386678,0.00018822183041610396,1.0
0.8532,0.002351874899672193,0.0021910413885518894,0.00018648823339047915,1.0
0.8542,0.0023466947356203536,0.0023593918306731338,0.00018518919317300943,1.0
0.8551,0.002343405357917007,0.0022950701919318265,0.00018239014108215065,1.0
0.8561,0.0023462789654004456,0.0019828357611794563,0.00017902514240738943,1.0
0.8571,0.002344000000000049,0.002408953877785485,0.00017698295455746777,1.0
0.858,0.0023435968332006568,0.002249499464505732,0.00017590494779089208,1.0
0.859,0.0023435421721865733,0.002335110264404766,0.000174902228473091,1.0
0.86,0.0023467244387477253,0.002701478679250541,0.00017369317572943468,1.0
0.861,0.002343899764063116,0.002567899891731927,0.00017217135233208862,1.0
0.8619,0.002343000000000054,0.002259686552234344,0.00017043387826491902,1.0
0.8629,0.002342999999999981,0.0022534527067189225,0.00016916337703604833,1.0
0.8639,0.002343878125492535,0.0021898714935112895,0.00016917519285662719,1.0
0.8648,0.002342853102108528,0.002291783979871413,0.00017121633128357853,1.0
0.8658,0.002342285903278832,0.002462395065592514,0.00017436886778807772,1.0
0.8668,0.0023434248407794567,0.0026426414401713736,0.00017491757235776664,1.0
0.8677,0.0023440000000000123,0.002375907576975349,0.00017296292460610465,1.0
0.8687,0.002344587730598842,0.002390256982533466,0.00017173285781570753,1.0
0.8697,0.0023471800042980154,0.0022277414299731128,0.00016906376037639304,1.0
0.8707,0.002345403183200719,0.002233890939934923,0.0001649053016366663,1.0
