Wavelength_um,Model_Depth,Transit_Depth,Error,Num_Transits
0.8309,0.0010499111311005956,-0.0011793216172851877,0.002169401817794781,1.0
0.8318,0.001049569457833912,-0.0022377149897639245,0.0018802590492970578,1.0
0.8328,0.001052122768271888,0.0018159524941380454,0.0018232138868457227,1.0
0.8338,0.0010513074764607153,0.0013237167644612987,0.0017838939898820762,1.0
0.8348,0.0010519851992700547,0.0042317634709328,0.001753331901270728,1.0
0.8357,0.0010659079961103542,0.0029193493078942907,0.0017246834415218558,1.0
0.8367,0.0010564030878332565,0.00047666103108897717,0.001704333940222817,1.0
0.8377,0.0010524243245823922,0.0010669807589177198,0.0016871222205177242,1.0
0.8386,0.001056928949512431,0.0019250434211996606,0.001668097727697456,1.0
0.8396,0.0010623320588521881,0.0012323860238138732,0.001653432252863907,1.0
0.8406,0.001052410007137971,-0.0009551083113390952,0.0016474970533671936,1.0
0.8415,0.0010845958610613566,0.0020629984972167044,0.0016469711350605358,1.0
0.8425,0.0010643328156455408,0.0007350846089653515,0.0016356205519610755,1.0
0.8435,0.0010563509210921977,0.0003375876233825964,0.001612154192678069,1.0
0.8445,0.001053969242317452,-0.0009757992186248214,0.0015920547688438804,1.0
0.8454,0.0010529442189331514,-1.4990880162639485e-05,0.0015828065607665746,1.0
0.8464,0.0010518052135459958,0.004020577224223922,0.0015804019807593819,1.0
0.8474,0.0010516666885826758,0.0003636635767030492,0.0015888184216802717,1.0
0.8483,0.001053357608386742,-0.0006358380987725163,0.0016477097329958674,1.0
0.8493,0.0010530067724518937,-0.001133343413597298,0.0017930079550862496,1.0
0.8503,0.0010520000000000334,0.003925819616123408,0.001855220549808824,1.0
0.8512,0.0010520000000000503,-0.0014374729061880638,0.001713674771626082,1.0
0.8522,0.0010535990243186234,-0.00013030471828857785,0.0015808453989672375,1.0
0.8532,0.0010549374498360325,0.0013730758212724189,0.0015444126126200968,1.0
0.8542,0.001058542103430783,0.0002300150989087413,0.0015512902841377661,1.0
0.8551,0.0010529999999998561,0.002198892590247972,0.0015377702839264955,1.0
0.8561,0.0010532403448664624,-0.0002253563140976599,0.001496671373015707,1.0
0.8571,0.0010536211491260518,0.000909767645727315,0.001463831282074526,1.0
0.858,0.0010521936664018093,0.0034104299389004604,0.001447296431781075,1.0
0.859,0.0010520843443729457,-0.002560113336369193,0.001438272685639741,1.0
0.86,0.001052999999999951,0.002281891241231429,0.0014311636889426636,1.0
0.861,0.0010521799528127233,0.002150695740349556,0.0014233402143251249,1.0
0.8619,0.0010519999999998603,0.0011711414552607355,0.0014164370235378203,1.0
0.8629,0.001052982956418711,0.0013559500677178741,0.0014187863103854734,1.0
0.8639,0.0010521218745072882,-0.0006627091314322928,0.0014413840059895719,1.0
0.8648,0.0010528531021081707,0.0035038412213802485,0.0014794299148744236,1.0
0.8658,0.001052285903278795,0.0020796938392453317,0.0014974172885200187,1.0
0.8668,0.0010534248407793139,-9.373926852006861e-05,0.0014709744842596735,1.0
0.8677,0.0010535506476270656,0.0034155654945643836,0.001426449023513922,1.0
0.8687,0.0010535877305988342,0.0009508628024874944,0.0013952423445246496,1.0
0.8697,0.0010547266680992998,0.0015897327598033174,0.0013730094537092294,1.0
0.8707,0.0010550000000000461,-0.0010384068966461807,0.0013556612853194445,1.0
0.8716,0.0010550000000000134,-0.001561933561081872,0.0013481576384147024,1.0
0.8726,0.0010549999999998883,0.0029494701640314217,0.0013554868732750414,1.0
0.8736,0.0010549999999999698,0.0018486728488506876,0.0013802470670912746,1.0
0.8745,0.0010551924563042085,0.0014434324038873065,0.0013936515256916544,1.0
0.8755,0.0010553370766171668,0.00029786978101347045,0.001367697106474893,1.0
0.8765,0.0010535296008081514,-4.695834856205047e-05,0.001331279040765422,1.0
0.8774,0.001054484576866478,0.0013712805979357956,0.0013122683710387465,1.0
0.8784,0.001055366710988714,-0.002426808751448276,0.0013048749084232758,1.0
0.8794,0.0010549999999999028,0.00036288890069374855,0.0012991748739845021,1.0
0.8803,0.0010542027501039123,0.0005613892684461554,0.0012893163688916611,1.0
0.8813,0.001056808562189655,0.0005945510407380898,0.001278830845136772,1.0
0.8823,0.00105907510724039,0.0014366543152166285,0.0012705947855590851,1.0
0.8833,0.0010597870086677642,0.0010067186016040261,0.001264377992061114,1.0
0.8842,0.001059,0.001139913661298571,0.0012610049733825465,1.0
0.8852,0.0010605080804152124,0.001286235992021621,0.0012615370376344078,1.0
0.8862,0.001064547872812707,0.004888430768497951,0.0012632902317465185,1.0
0.8871,0.0010708632898427247,0.0007414156383328553,0.0012580944326484737,1.0
0.8881,0.0010797519319660726,-0.0015830878580675386,0.0012463093612139836,1.0
0.8891,0.0010901778492416485,-0.0008626641245765537,0.0012346677176915666,1.0
0.89,0.0010919999999999927,0.0032875723181921865,0.0012267805763572788,1.0
0.891,0.00110279920389864,0.0011528243951465082,0.0012207995700066153,1.0
0.892,0.0011087587723542863,0.001141153115025327,0.0012157314463945709,1.0
0.893,0.0011067414502553725,-0.0011560022849832472,0.0012114645275699899,1.0
0.8939,0.0010966420867459378,0.0018765600292305978,0.0012061645080557663,1.0
0.8949,0.0010708871074188266,0.0018469806294540646,0.0012003685493276134,1.0
0.8959,0.0010724921281332633,0.0014813831945094493,0.001194936276549843,1.0
0.8968,0.001075413460598876,0.0016811854145929095,0.0011906269418376627,1.0
0.8978,0.0010793483162056905,0.0006893749927254627,0.0011865533493617408,1.0
0.8988,0.0011129437034536824,0.0014206584558658691,0.0011824508405009974,1.0
