Wavelength_um,Model_Depth,Transit_Depth,Error,Num_Transits
0.8309,0.0018300000000000308,0.0014513673091755927,0.0002435254300877287,1.0
0.8318,0.0018299999999999304,0.0018273874938839333,0.00022316212516493246,1.0
0.8328,0.0018299999999999786,0.0020543156277901767,0.00021969568501533854,1.0
0.8338,0.0018299999999999204,0.00204956640029781,0.00021549110491147464,1.0
0.8348,0.0018299999999999536,0.001960401748928726,0.0002118036633715313,1.0
0.8357,0.0018329795546912012,0.0021432748474560946,0.00020981909721516382,1.0
0.8367,0.001830850771958283,0.001967779056824246,0.0002085207781719163,1.0
0.8377,0.0018300000000000083,0.0018261215666477365,0.00020757375389027935,1.0
0.8386,0.0018309361499230059,0.001782158866732956,0.00020714628986460997,1.0
0.8396,0.0018316468339151222,0.0017363269414357634,0.00020572034342836138,1.0
0.8406,0.0018300000000000425,0.0020822380288890107,0.0002031397711614798,1.0
0.8415,0.001836765178710735,0.002028916841679246,0.00020198659194833643,1.0
0.8425,0.001832715943927686,0.0016674770627728526,0.00020306434178909353,1.0
0.8435,0.001830891820181954,0.0017936264321276177,0.0002049023589210195,1.0
0.8445,0.0018299999999999402,0.0023603980296641545,0.00020559533848196835,1.0
0.8454,0.0018299999999999584,0.0019838536872375185,0.00020616401040794266,1.0
0.8464,0.0018300000000000124,0.002041722905356855,0.00020737157175614298,1.0
0.8474,0.0018299999999999625,0.0015891578797810567,0.00020731489435601218,1.0
0.8483,0.0018299999999999714,0.001813469621805488,0.00020590107715555612,1.0
0.8493,0.0018299999999999718,0.001344644802947589,0.00020669283242683733,1.0
0.8503,0.0018300000000000094,0.0015829642431387752,0.00020708675910836903,1.0
0.8512,0.0018299999999999807,0.001927266261331858,0.00020363524236240624,1.0
0.8522,0.0018307995121594433,0.0018438444024390793,0.00019976726678003773,1.0
0.8532,0.0018310000000000323,0.001948743502387818,0.00019846050578960166,1.0
0.8542,0.0018309236839051692,0.0018303913990874742,0.0001980967394704467,1.0
0.8551,0.0018299999999999994,0.0020956663651437806,0.00019576453219671385,1.0
0.8561,0.0018300000000000592,0.0014730053215384219,0.00019190250315516378,1.0
