Wavelength_um,Model_Depth,Transit_Depth,Error,Num_Transits
0.8309,0.0007646445244026395,0.0006937891162442528,0.00010287779342074981,1.0
0.8318,0.0007558748794939141,0.0007814608628708987,9.434078581912916e-05,1.0
0.8328,0.0007675669673273385,0.00089346682753299,9.285828146475118e-05,1.0
0.8338,0.0007663836440736139,0.0008568508936451435,9.234053908986796e-05,1.0
0.8348,0.0007650000000000651,0.0009368388892380644,9.187193908173679e-05,1.0
0.8357,0.0007859284414191425,0.0007883713926253792,9.029924492556412e-05,1.0
0.8367,0.0007775077195829097,0.0007500918754862528,8.874639461842586e-05,1.0
0.8377,0.0007661216229122616,0.0006260675530855501,8.781920533721569e-05,1.0
0.8386,0.0007692976491532805,0.0007844147509671774,8.720108778855809e-05,1.0
0.8396,0.0007843320588524723,0.0007568487335981555,8.671241541855816e-05,1.0
0.8406,0.0007691000713791589,0.0007754318826371815,8.624961560304655e-05,1.0
0.8415,0.0008062060885112511,0.0007786912823952208,8.585433151170118e-05,1.0
0.8425,0.0007800363755469501,0.0008399273061614123,8.544659442069029e-05,1.0
0.8435,0.0007799445834582788,0.0008275408161350775,8.49743547483384e-05,1.0
0.8445,0.0007708769692702146,0.0006993677658920023,8.456177629767201e-05,1.0
0.8454,0.0007668884378663381,0.0009391370802267979,8.449754648458479e-05,1.0
0.8464,0.0007648052135462237,0.000759043307676599,8.476590444096753e-05,1.0
0.8474,0.0007650000328739751,0.0007406998515448892,8.480310573554273e-05,1.0
0.8483,0.0007716489090277798,0.000661391163102946,8.46398702214722e-05,1.0
0.8493,0.0007750338622595513,0.0008786861889579362,8.51468057984194e-05,1.0
0.8503,0.0007674577949020228,0.0007853712432276397,8.526768154002618e-05,1.0
0.8512,0.0007653394253412628,0.0008396872149392868,8.406695323313048e-05,1.0
0.8522,0.0007705965851151926,0.0006754320055396776,8.282108881980763e-05,1.0
0.8532,0.0007738748996721325,0.0007916168172827412,8.261208325571556e-05,1.0
0.8542,0.0007793894712409187,0.0006753398886692147,8.290810691308536e-05,1.0
0.8551,0.000771493302603797,0.0007019532888517757,8.265531298518821e-05,1.0
0.8561,0.0007701244832647996,0.0007123979305824125,8.173760435041512e-05,1.0
0.8571,0.000777726894756236,0.0006762635187877203,8.08123478467748e-05,1.0
0.858,0.0007691619984100027,0.000725141919536007,8.021693610217995e-05,1.0
0.859,0.000771759099356509,0.0006544446950238864,7.988431427367457e-05,1.0
0.86,0.00077318890313087,0.0007809869661055387,7.964950087505763e-05,1.0
0.861,0.0007642596696884456,0.0007190328536188295,7.944999487836459e-05,1.0
0.8619,0.0007629999999999831,0.000764758227903434,7.928096376824278e-05,1.0
0.8629,0.0007679147820934298,0.0007624139448732988,7.921193559731617e-05,1.0
0.8639,0.000765974996058518,0.0007480709653947759,7.960241898568453e-05,1.0
0.8648,0.0007727062042167115,0.0008320302239194314,8.109803381912845e-05,1.0
0.8658,0.0007707140967212401,0.0007146887382304037,8.359516148238752e-05,1.0
0.8668,0.0007712745223383,0.0006564511136930904,8.43316206143343e-05,1.0
0.8677,0.0007707532381353772,0.0006881496354373543,8.266734514396264e-05,1.0
0.8687,0.000769175461197816,0.0007103037907489529,8.131474067779874e-05,1.0
0.8697,0.0007700000000000952,0.0008878078449331075,7.958638499113899e-05,1.0
0.8707,0.0007734624223991535,0.0007807121073915209,7.77173671850922e-05,1.0
0.8716,0.000774890628984153,0.0006973393690219068,7.682033774795338e-05,1.0
0.8726,0.000770999999999953,0.0008789266253282753,7.671112595271141e-05,1.0
0.8736,0.0007716697316789264,0.0006893532455916762,7.708707909252585e-05,1.0
0.8745,0.0007749999999999614,0.0007900109065511773,7.7303602974345e-05,1.0
0.8755,0.0007746685383086875,0.0007615506998799947,7.681348978533723e-05,1.0
