Wavelength_um,Model_Depth,Transit_Depth,Error,Num_Transits
0.8309,0.005368533213396059,0.005417345878704229,0.00031469571207620186,1.0
0.8318,0.005364319216821639,0.005184425481456943,0.0002845848674043982,1.0
0.8328,0.005361245536543978,0.005761931524312556,0.0002818684405106939,1.0
0.8338,0.005379078973622414,0.00564901809134026,0.0002799048021498768,1.0
0.8348,0.005390866793430555,0.005449987204225311,0.0002755188224131573,1.0
0.8357,0.005405836437529388,0.00570631700126967,0.0002730430318812005,1.0
0.8367,0.005387761579374406,0.0054360511383417034,0.00027252746796214777,1.0
0.8377,0.005375575675417636,0.005209643744332587,0.0002706340706172736,1.0
0.8386,0.005384489199384161,0.005705608012982766,0.0002674121786422309,1.0
0.8396,0.005388821505235903,0.005448132538190366,0.00026229862150296926,1.0
0.8406,0.00537812995003456,0.005153322764781032,0.0002594220888171749,1.0
0.8415,0.005392070292435999,0.005356178201096895,0.00026407824221420665,1.0
0.8425,0.005380172599836012,0.00545619823555071,0.0002770364468005314,1.0
0.8435,0.005401646425642398,0.005706247430768971,0.000294282189500029,1.0
0.8445,0.005401753938540214,0.005488852571373045,0.00030372334099196014,1.0
0.8454,0.005393051721863927,0.005623811650656826,0.0003050599500454792,1.0
0.8464,0.005376805213545953,0.0053972709630086685,0.00030941036215032295,1.0
0.8474,0.00537933344291363,0.0056935691046379605,0.0003146892889247592,1.0
0.8483,0.005384569566452952,0.00451269318484685,0.00030874885274151555,1.0
0.8493,0.005388952592836626,0.00570164108065148,0.000298189602199982,1.0
0.8503,0.00539727110254901,0.005499533557309479,0.00029194293238711235,1.0
0.8512,0.005389412529434842,0.005508081670337894,0.00029228670010584634,1.0
0.8522,0.005404987803982647,0.00495618897112216,0.00029586000545151023,1.0
0.8532,0.005411874899671928,0.005500339126038717,0.00029538160518012313,1.0
0.8542,0.005395084206861356,0.005441440907507462,0.00029041603517728545,1.0
0.8551,0.005385925450105634,0.005461031937992989,0.00028415777604907206,1.0
0.8561,0.005400356206468188,0.005284725155101502,0.0002790753150011556,1.0
0.8571,0.005392757701747771,0.0055264371660555135,0.000273467998880445,1.0
0.858,0.005389968332008136,0.004911478066045412,0.0002630644109949473,1.0
0.859,0.005387253033118898,0.0054088876143471975,0.00025405010164467284,1.0
0.86,0.005400897754990824,0.005549960633922969,0.0002494958055638705,1.0
0.861,0.005387958961877946,0.005221943422195522,0.0002470870358474211,1.0
0.8619,0.005381464788284795,0.005785806547164001,0.0002462523498129816,1.0
0.8629,0.005382965912837395,0.005254129540444123,0.00024598426785635166,1.0
0.8639,0.005389903129434244,0.005855385697599716,0.00024516225049009806,1.0
0.8648,0.005381265510541707,0.005769944683197274,0.00024647127378748363,1.0
0.8658,0.005378143613115766,0.005264029510808619,0.0002520276471160369,1.0
0.8668,0.005384823567014592,0.0047430843182750615,0.0002534538341952286,1.0
0.8677,0.005389999999999971,0.005870302832061525,0.00024902029480917975,1.0
0.8687,0.005389999999999968,0.005035092851084504,0.00024681832066954083,1.0
0.8697,0.00539726668099348,0.005314906332792958,0.00024050277377768222,1.0
0.8707,0.00538874712720268,0.005213597473251524,0.00023119629137023407,1.0
0.8716,0.005390562515936795,0.0055432052964589605,0.00022587114982599207,1.0
0.8726,0.005394199467934821,0.005463477424709123,0.00022331578246351488,1.0
0.8736,0.005396646744087444,0.005675793221040137,0.00022029532877803682,1.0
0.8745,0.005382313339554908,0.0054002241653926366,0.00021731166262127296,1.0
0.8755,0.005407365151246541,0.005022751206491873,0.00021493742427088715,1.0
0.8765,0.005384710419396386,0.005130604735703919,0.0002130410227658167,1.0
0.8774,0.00537546401268856,0.004892702036172782,0.00021094476949636302,1.0
0.8784,0.005389132624180931,0.0057113698523639095,0.00020851723359681376,1.0
0.8794,0.005392683320464589,0.00553412470093778,0.00020661030777610636,1.0
0.8803,0.005377649501870024,0.005441938513879984,0.00020529479785020844,1.0
0.8813,0.0053945961227242906,0.005608366346902055,0.0002042391408549806,1.0
0.8823,0.005378577252046192,0.005317284666182433,0.00020303579338910827,1.0
0.8833,0.005398638973996276,0.005137854130618085,0.0002022012440515979,1.0
0.8842,0.005397429779252605,0.005399311145391096,0.0002026043298122937,1.0
0.8852,0.005387131060311362,0.005177925352589248,0.00020511285619624395,1.0
0.8862,0.005389000000000002,0.005562831644920206,0.0002105020250262984,1.0
0.8871,0.0054003476762999976,0.005136496644621661,0.00021623881458864372,1.0
0.8881,0.005415430779389703,0.005195861988670284,0.00021734513163262854,1.0
0.8891,0.005422906709544986,0.005556722561751907,0.0002146198160373505,1.0
0.89,0.005423999999999965,0.0057393237750097085,0.00021119145348046897,1.0
0.891,0.005454434120078248,0.005265709347503454,0.0002063997717890661,1.0
0.892,0.005473879386177085,0.005336519314735338,0.00020102296002318722,1.0
0.893,0.005476619696423678,0.0056875493856169464,0.0001973774181457679,1.0
0.8939,0.005474522782327956,0.005527021996063637,0.00019811026960833068,1.0
0.8949,0.005437506479289371,0.005426583697214942,0.00020306798698681338,1.0
0.8959,0.005437861224233106,0.005766982034592877,0.0002061170254652987,1.0
0.8968,0.005430509593776703,0.005704300113314425,0.00020198219687124182,1.0
0.8978,0.005447089897233813,0.005607266157189345,0.00019510560288126194,1.0
0.8988,0.005488080360117268,0.005608081856308716,0.00019159932161612076,1.0
0.8998,0.00546497034911863,0.005576207603609107,0.00019243617823098863,1.0
0.9007,0.005451372002907869,0.005400226895884823,0.00019426785014009236,1.0
0.9017,0.005426339046261028,0.00555729298193886,0.00019351689508039717,1.0
0.9027,0.0054123902003144556,0.005561830571813074,0.00019023408110644015,1.0
0.9036,0.0054202156831572685,0.0053492268177163516,0.000186663557167011,1.0
0.9046,0.0054647475310740795,0.005457369946643433,0.00018430412229884975,1.0
0.9056,0.005458789683113923,0.005238455119694413,0.00018289166412736448,1.0
0.9065,0.005411348185276358,0.005573377730959683,0.00018195171738431945,1.0
0.9075,0.005417796100655481,0.005166656533968994,0.00018077714356409412,1.0
0.9085,0.005440360231482037,0.005463928520856466,0.00017842360282476903,1.0
0.9095,0.005415478392494586,0.0057710738814741305,0.00017636031106256297,1.0
0.9104,0.005424927137366136,0.005139299021282473,0.00017506919311301064,1.0
0.9114,0.0054206101116624624,0.005223753956237092,0.00017327286660763911,1.0
0.9124,0.0054076495935747124,0.005574450833234281,0.00017132053692821023,1.0
0.9133,0.005399880890878693,0.0050551026036639735,0.00016988632855997375,1.0
0.9143,0.0053864589139769005,0.005426398207135049,0.00016823679395947411,1.0
0.9153,0.005380431570109452,0.005752561653502736,0.00016637295055502274,1.0
0.9162,0.005378677656225914,0.005409323363409898,0.00016516176886235945,1.0
0.9172,0.005379816661613005,0.0055411478110187025,0.0001646207414524794,1.0
0.9182,0.005374272928179307,0.005182816607045004,0.00016436356891869427,1.0
0.9192,0.005421049923920629,0.0055074664764201845,0.00016446856765734715,1.0
0.9201,0.005375249999878383,0.005475244499113489,0.0001654791287147158,1.0
0.9211,0.005406158453843552,0.005361980633969429,0.00016751702776709434,1.0
0.9221,0.005418494263424227,0.0051891168503759855,0.00017025529672971265,1.0
0.923,0.005368276026141368,0.005292247409987338,0.00017330173370319436,1.0
0.924,0.005362355522520692,0.005485853993806907,0.00017543757899685596,1.0
0.925,0.00539292765015618,0.005580640829127616,0.00017520511297194197,1.0
0.9259,0.005378241058384557,0.005432294974177559,0.000173438219422788,1.0
0.9269,0.005355066699616974,0.005346466217693413,0.00017289880221645271,1.0
0.9279,0.00538099994427836,0.005365293962192506,0.00017478979973038276,1.0
0.9288,0.0053778747902090635,0.0053138615185823615,0.00017720412453460315,1.0
0.9298,0.0053728360205413704,0.005121879615694437,0.00017830917942983896,1.0
0.9308,0.005374726863613307,0.005380242780455354,0.00017709800568348685,1.0
0.9318,0.005435798370952222,0.00547807693467861,0.0001737155182000227,1.0
0.9327,0.0054541608187444034,0.005729985961153603,0.0001706768232025504,1.0
0.9337,0.005386323005345992,0.005330147849000081,0.00016941095691666902,1.0
0.9347,0.005390412495328321,0.0050755113317823486,0.00016936648210024176,1.0
0.9356,0.0053993814113546595,0.005370511896200503,0.00017015043909594885,1.0
0.9366,0.005376489982174953,0.00545950877545439,0.00017148021851931877,1.0
0.9376,0.005405276155615348,0.005490752350271619,0.0001727725440463996,1.0
0.9385,0.005429387786287527,0.0055681237072089775,0.00017338867492218814,1.0
0.9395,0.0054331358925335605,0.005130508874272588,0.00017206246492525927,1.0
0.9405,0.005504503002262297,0.005486341916589887,0.00016885294691789318,1.0
0.9415,0.00540458609539297,0.005525148672742704,0.00016581327462414702,1.0
0.9424,0.005414868182255009,0.005394863937062849,0.0001635809909982112,1.0
0.9434,0.005381845923638706,0.0053113139953808435,0.00016227520483502416,1.0
0.9444,0.005415097479700742,0.005588742325708664,0.00016165937773596624,1.0
0.9453,0.005408713370737899,0.005569316884222862,0.00016076348800571528,1.0
0.9463,0.005473640253227769,0.005468697828413154,0.00016003189861773625,1.0
0.9473,0.005395986136882394,0.005414818055806158,0.00016024396437373226,1.0
0.9482,0.005384257618254554,0.005407872530750301,0.00016078219836597888,1.0
0.9492,0.005378907984787943,0.0052993947480794576,0.00016077252469614504,1.0
0.9502,0.005395300271596914,0.005152691752852234,0.00016074777323734144,1.0
0.9512,0.00538286784331527,0.005508250664424457,0.0001613955732143253,1.0
0.9521,0.005389370938333647,0.005280180939425238,0.00016089139295812286,1.0
0.9531,0.005405051573947582,0.005403046912576001,0.00015859945165488476,1.0
0.9541,0.005393972403159102,0.005070152634672322,0.0001564758847700002,1.0
0.955,0.005385840660746845,0.005308070203367281,0.0001549413783456423,1.0
0.956,0.00538499999999992,0.0057278069578223425,0.00015367077602066617,1.0
0.957,0.005378275351913788,0.005260279321346464,0.00015257190004337037,1.0
0.958,0.005384961363607883,0.005184447835897741,0.00015140230106135645,1.0
0.9589,0.005400104582871257,0.00526966402527661,0.0001502106008255708,1.0
0.9599,0.005402801699583896,0.005254059579417774,0.00014948991611028593,1.0
0.9609,0.005393635426579809,0.005340394622682055,0.00014915167909016508,1.0
0.9618,0.005389000000000007,0.005455112422102012,0.00014915643000106514,1.0
0.9628,0.005409028100544361,0.005386129885951796,0.00014934269366070907,1.0
0.9638,0.005408956600771354,0.005372552408390423,0.00014912573844368031,1.0
0.9647,0.005381741999650084,0.00531870613051919,0.00014824344567369705,1.0
0.9657,0.0053899764873443015,0.005251159600921454,0.00014752282230849937,1.0
0.9667,0.0054076989588379915,0.005321831138337211,0.0001474578302723578,1.0
0.9677,0.0053904243041854,0.005583258819635541,0.00014780643704858073,1.0
0.9686,0.005390885622841245,0.005306728934107842,0.00014843250971553873,1.0
0.9696,0.005414615680885772,0.005160801310315619,0.0001481993684321617,1.0
0.9706,0.005409899476114314,0.00553070075745067,0.00014707442670206105,1.0
0.9715,0.005404193435043365,0.005686230842579663,0.00014597647602501782,1.0
0.9725,0.005406212711915945,0.005426632424257818,0.00014540102170848448,1.0
0.9735,0.00539118426694428,0.005567521347379798,0.00014562876905785662,1.0
0.9744,0.005390000000000057,0.005382343805286104,0.00014580287956887577,1.0
0.9754,0.005390820111598466,0.00538915860052249,0.00014541376841402428,1.0
0.9764,0.005394036890938007,0.005316495917825128,0.00014487926165107274,1.0
0.9773,0.005405926319230958,0.0052120631753017855,0.0001443638982304273,1.0
0.9783,0.005393350629124556,0.005485324296881533,0.00014404048542467649,1.0
0.9793,0.005395938446183882,0.005435084403693775,0.00014327371884937154,1.0
0.9803,0.005401027429676351,0.005323822108654165,0.00014199451048263234,1.0
0.9812,0.005396357884278805,0.005413099148141699,0.00014124493005202103,1.0
0.9822,0.0053980024590806934,0.005550917738349797,0.00014132611539693712,1.0
0.9832,0.005406772592833132,0.005512738549710733,0.00014195250096759945,1.0
0.9841,0.005403013739548983,0.005269792030812478,0.00014205410601234736,1.0
0.9851,0.005411710052264238,0.005354568201966168,0.00014115514292857578,1.0
0.9861,0.005429549016000965,0.005401660006565737,0.00014000382729721468,1.0
0.987,0.005431000000000037,0.005458251675010952,0.0001390994519449177,1.0
0.988,0.0054463065476602944,0.0055304669949946626,0.00013859262599841098,1.0
0.989,0.005431419880773414,0.005625513897779904,0.0001390979927264082,1.0
0.99,0.005428173457447888,0.005385953961299707,0.0001402751060479651,1.0
0.9909,0.005421453779689765,0.005274039515999014,0.00014161365166981952,1.0
0.9919,0.005417758603185103,0.005377377896982773,0.00014271399557760697,1.0
0.9929,0.005435880299014176,0.005319772449458898,0.00014209593654283378,1.0
0.9938,0.005428157529496606,0.005483417853381516,0.00014007537217109798,1.0
0.9948,0.005413164403589549,0.005353079392289668,0.00013864945147439877,1.0
0.9958,0.005430719734348272,0.005413067049902235,0.00013869529881322746,1.0
0.9968,0.005414688886512062,0.005608264932116868,0.0001386615453070747,1.0
0.9977,0.005409153009460259,0.005291867492422349,0.0001377116812687965,1.0
0.9987,0.005418134318801552,0.005479293517604361,0.00013762387481267802,1.0
0.9997,0.0054116741813669085,0.0054942140579975485,0.00013866020434745734,1.0
1.0006,0.0054037131630586665,0.005502634218726272,0.0001380668822008547,1.0
1.0016,0.005411248600049536,0.005530346098917709,0.00013628311394763492,1.0
1.0026,0.0054485604146727205,0.005256273867852948,0.00013512156536495937,1.0
1.0035,0.005428227547126255,0.005271255037984373,0.0001344771176146513,1.0
1.0045,0.005440999999999956,0.0053929862329970225,0.00013410291078861105,1.0
1.0055,0.005435151088984044,0.005522090761897258,0.00013400184075110943,1.0
1.0065,0.00541591787813586,0.0055933332017590875,0.00013360598369502598,1.0
1.0074,0.005408058102066272,0.005184687544589897,0.00013285335566065736,1.0
1.0084,0.005419678148134889,0.005455669761981035,0.0001323494587535319,1.0
1.0094,0.005422580831062766,0.005198857294910209,0.0001323192065340188,1.0
1.0103,0.0054253259236676545,0.005300380785150313,0.0001326557197527052,1.0
1.0113,0.005421148247347212,0.005394242968127053,0.00013277799880904377,1.0
1.0123,0.005407000000000138,0.005088009149976705,0.00013207345314961312,1.0
1.0132,0.005409132931789734,0.005460731874269109,0.00013195058990609086,1.0
1.0142,0.005424088711401898,0.005361872684380029,0.00013303826813816272,1.0
1.0152,0.005431934198852921,0.005227267610420288,0.0001342293748806717,1.0
1.0162,0.005427998942972441,0.0054172984814033626,0.00013425328976073256,1.0
1.0171,0.005415549135264574,0.005261578665899777,0.00013313989015387964,1.0
1.0181,0.005411573325893862,0.00526945284080243,0.00013154570622480683,1.0
1.0191,0.0054144075206851655,0.005471003010507493,0.00013019968089096636,1.0
1.02,0.005426400628752444,0.005503032470593634,0.00012949888741950642,1.0
