Wavelength_um,Model_Depth,Transit_Depth,Error
0.8309,0.0011181000899529332,0.0010688992413410215,0.00028996003729956304
0.8318,0.0011185556626721925,0.0011895331496007944,0.0002559861161380641
0.8328,0.0011333214307833993,0.0009902904156377662,0.00025154261198928076
0.8338,0.0011278448587647954,0.0012794182481800536,0.0002489937037178394
0.8348,0.0011328963948902745,0.0013071251153869913,0.0002461156062488935
0.8357,0.0012104888672798857,0.001434042799024296,0.000241843718661623
0.8367,0.001157269298957712,0.0014473796343735263,0.0002382646861884036
0.8377,0.0011328337852035352,0.0010424674839977525,0.00023580838363758627
0.8386,0.0011577652473060166,0.0009350678006652398,0.00023365546655174557
0.8396,0.0011885029067297897,0.0008846290230020361,0.00023202169327533927
0.8406,0.001132100071379162,0.001640540923016013,0.00023119577051224308
0.8415,0.0012934393702921897,0.0011466681252868295,0.00023078356066180223
0.8425,0.0011921578862143835,0.0011623104369226996,0.00022959792092663826
0.8435,0.0011544300660064695,0.00117908795706243,0.0002273750943629263
0.8445,0.0011428154539052091,0.0012978568231509786,0.00022541996878697266
0.8454,0.0011365537514654784,0.0012741332825959885,0.00022507751987986015
0.8464,0.0011282208541837728,0.0014086439150171458,0.00022597555495850732
0.8474,0.0011290001314963796,0.0015113941385191414,0.00022665391232077654
0.8483,0.0011391456503205793,0.0008159677810746955,0.00022816007650826255
0.8493,0.0011385304760333664,0.0015769115051028904,0.00023238093504623016
0.8503,0.001132728897451016,0.0015888084589440155,0.00023373668396325353
0.8512,0.001132000000000103,0.0011336511251731878,0.0002283016411542721
0.8522,0.0011399951215930845,0.0006362003677006008,0.00022248594985745581
0.8532,0.0011485621488526725,0.000922601690379366,0.00022107212491284192
0.8542,0.001166634201058433,0.0009554685556366695,0.00022184497276570134
0.8551,0.001137797321041487,0.0012941661345053292,0.00022082379943625733
0.8561,0.0011374420691991753,0.0010874975431159647,0.00021751735638163045
0.8571,0.001139348043882289,0.001411212711905416,0.00021438740062222495
0.858,0.0011321778324057867,0.00118028317489964,0.00021249998458103373
0.859,0.0011339638940512787,0.0013494772798339424,0.00021140470161138517
0.86,0.0011362755612522055,0.0011405089852407004,0.00021056002954612934
0.861,0.0011308997640631017,0.001387679573724761,0.00020998983336972024
0.8619,0.0011316901411433638,0.0007703072626699624,0.00020984676879405145
0.8629,0.0011339659128373307,0.00132371537018697,0.00021051772410047868
0.8639,0.0011317312470437103,0.0011976724384527946,0.00021284780754995288
0.8648,0.001136412408433386,0.0012452806759204254,0.00021746004970921482
0.8658,0.001134143613115653,0.0013126560544250141,0.00022227432865391103
0.8668,0.0011386993631176906,0.001117541471375757,0.00022245692947568796
0.8677,0.0011401012952543005,0.0015105226244719813,0.00021848936694812216
0.8687,0.0011407631917966959,0.0012656393390215383,0.0002146888361112568
0.8697,0.0011463600085959609,0.0011174675647485973,0.0002101666766934159
0.8707,0.001150596816799434,0.0011998786653192605,0.0002056022439490425
0.8716,0.0011509999999999312,0.0010608010878562603,0.0002034291615226002
0.8726,0.0011471424770962675,0.0008470385503701292,0.0002037633314982613
