Wavelength_um,Model_Depth,Transit_Depth,Error,Num_Transits
0.8309,0.0053685332133960595,0.005497571416903587,0.0003349840567699022,1.0
0.8318,0.005364319216821573,0.00556098131402874,0.0002933733542898758,1.0
0.8328,0.005361245536543789,0.005188455522392035,0.0002892575418866431,1.0
0.8338,0.0053790789736224065,0.005708711712019573,0.0002868009551446352,1.0
0.8348,0.005390866793430467,0.005934726861926903,0.0002828394292074707,1.0
0.8357,0.0054058364375294335,0.00530495773338661,0.0002803244207397799,1.0
0.8367,0.005387761579374557,0.005472777060564059,0.00027943309481191976,1.0
0.8377,0.005375575675417512,0.005746909821625215,0.00027755424894251185,1.0
0.8386,0.0053844891993840936,0.005842608390952822,0.0002740486122670168,1.0
0.8396,0.005388821505235851,0.0056761138549635045,0.0002691587568156879,1.0
0.8406,0.0053781299500346505,0.005088510728409673,0.00026676573862399186,1.0
0.8415,0.005392070292435972,0.005047024160872368,0.0002716215176754029,1.0
0.8425,0.00538017259983598,0.004763223417340047,0.0002846243864005182,1.0
0.8435,0.005401646425642391,0.005522510152396011,0.00030127720390390333,1.0
0.8445,0.005401753938540182,0.005639493765058452,0.00031111957545872966,1.0
0.8454,0.0053930517218639,0.005456980405801783,0.00031376486618804584,1.0
0.8464,0.005376805213545733,0.005836869228986128,0.00031808771392879726,1.0
0.8474,0.005379333442913615,0.004991751664045703,0.0003221071973921828,1.0
0.8483,0.005384569566452902,0.006313000694724781,0.0003165765992035788,1.0
0.8493,0.005388952592836752,0.005022385022024227,0.000306497374594956,1.0
0.8503,0.00539727110254896,0.00566657938552963,0.00030029874056473676,1.0
0.8512,0.005389412529434782,0.005504172871480988,0.00030042346210118926,1.0
0.8522,0.005404987803982683,0.005419424863170782,0.00030334907829159756,1.0
0.8532,0.005411874899672169,0.0052228668828492916,0.0003028253872515544,1.0
0.8542,0.005395084206861274,0.004782071932323128,0.0002979356772996975,1.0
0.8551,0.005385925450105606,0.005366841907102653,0.0002917329313836668,1.0
0.8561,0.005400356206468166,0.005314524376230494,0.00028632888625171397,1.0
0.8571,0.005392757701747811,0.005469114355562079,0.00027989711811736786,1.0
0.858,0.005389968332008137,0.005753814903134431,0.00026978119606601626,1.0
0.859,0.005387253033118887,0.0051615470505988,0.0002608441414344959,1.0
0.86,0.005400897754990773,0.0048690388432871485,0.0002559127776440438,1.0
