HD 224018 d,138.0731,0.53,4.2,2.4,0.0,0.1,-0.1,,,0.0,-1.6,1.8,0.04,89.9,1.147,1.013,5784.0,0.01927,0.05,0.0,8.496,0.0,4.32,60.0,-60.0,0.028,-0.028,0.06,-0.02,0.024,-0.024,1.7000000000000002,0.1,60.0,0.028,0.04,0.024,716.0397289955501,295.9043549574973,375.30126085762157,15.385443390779095,23.64874876416283,10.134354603880404
K2-146 c,4.00498,0.0327,7.49,2.19,0.0,0.07,-0.07,,,0.0,-0.24,0.24,0.075,87.54,0.33,0.331,3385.0,0.0612,-0.02,0.0,12.183,0.0,4.8983,70.0,-70.0,0.01,-0.01,0.0006,-0.0006,0.021,-0.021,0.24,0.07,70.0,0.01,0.0006,0.021,1533.5710465257794,109.66255349982815,474.29629447265404,12.914251281516844,28.16066614149439,3.4177471723386414
Kepler-47 b,49.4643,0.2877,2.07,3.05,0.0,0.04,-0.04,,,0.0,-2.07,23.7,0.021,89.752,0.936,0.957,5636.0,0.02984,-0.25,0.0,13.97,0.0,4.492,100.0,-100.0,0.005,-0.005,0.0014,-0.0011,0.028,-0.028,12.885,0.04,100.0,0.005,0.00125,0.028,218.51486151341146,1360.187916651975,448.38073328699227,8.104041683477293,14.428938676359039,89.81741309339263
TOI-1235 b,3.444714,0.03845,6.69,1.69,0.0,0.08,-0.08,0.0645,2.094,0.0,-0.69,0.67,0.049,88.9,0.619,0.63,3997.0,0.02508,0.33,0.0,8.711,0.0,4.64,51.0,-51.0,0.019,-0.019,0.00037,-0.0004,0.02,-0.02,0.6799999999999999,0.08,51.0,0.019,0.00038500000000000003,0.02,2300.1863457667155,319.5092484441361,707.3579936499851,14.555295545878375,30.385228657221447,5.666320275047684
TOI-1238 c,3.294736,0.037,8.32,2.11,0.0,0.14,-0.14,0.111342,1.75,0.0,-1.88,1.9,0.15,88.38,0.58,0.59,4089.0,0.033,0.31,0.0,10.039,0.0,4.63,54.0,-54.0,0.02,-0.02,0.002,-0.002,0.02,-0.02,1.89,0.14,54.0,0.02,0.002,0.02,1835.1380001839443,482.794450063989,714.0657624837385,24.75788736071798,29.660386634605,9.250436515243559
TOI-238 c,8.465651,0.0749,6.7,2.18,0.0,0.18,-0.18,,,0.0,-1.1,1.1,0.36,87.938,0.733,0.79,5059.0,0.0267,-0.114,0.0,9.214,0.0,4.577,89.0,-89.0,0.015,-0.015,0.0013,-0.0013,0.024,-0.024,1.1,0.18,89.0,0.015,0.0013,0.024,1384.4335905164842,322.3834583552655,698.0454858253878,15.443961672518709,36.35306197631859,10.942209981413471
