# Wavelength(micron)   Transit_Depth(rp^2/r*^2)
  0.610000   0.000707
  0.632060   0.000714
  0.654121   0.000712
  0.676181   0.000699
  0.698241   0.000721
  0.720302   0.000737
  0.742362   0.000738
  0.764422   0.000711
  0.786482   0.000720
  0.808543   0.000720
  0.830603   0.000753
  0.852663   0.000747
  0.874724   0.000750
  0.896784   0.000764
  0.918844   0.000763
  0.940905   0.000768
  0.962965   0.000777
  0.985025   0.000764
  1.007085   0.000761
  1.029146   0.000753
  1.051206   0.000744
  1.073266   0.000739
  1.095327   0.000771
  1.117387   0.000792
  1.139447   0.000777
  1.161508   0.000796
  1.183568   0.000788
  1.205628   0.000766
  1.227688   0.000750
  1.249749   0.000742
  1.271809   0.000745
  1.293869   0.000749
  1.315930   0.000759
  1.337990   0.000776
  1.360050   0.000786
  1.382111   0.000788
  1.404171   0.000796
  1.426231   0.000782
  1.448291   0.000793
  1.470352   0.000806
  1.492412   0.000762
  1.514472   0.000772
  1.536533   0.000771
  1.558593   0.000745
  1.580653   0.000782
  1.602714   0.000774
  1.624774   0.000797
  1.646834   0.000783
  1.668894   0.000796
  1.690955   0.000793
  1.713015   0.000785
  1.735075   0.000804
  1.757136   0.000798
  1.779196   0.000790
  1.801256   0.000788
  1.823317   0.000816
  1.845377   0.000780
  1.867437   0.000773
  1.889497   0.000800
  1.911558   0.000775
  1.933618   0.000782
  1.955678   0.000769
  1.977739   0.000757
  1.999799   0.000778
  2.021859   0.000783
  2.043920   0.000777
  2.065980   0.000792
  2.088040   0.000788
  2.110101   0.000780
  2.132161   0.000792
  2.154221   0.000782
  2.176281   0.000781
  2.198342   0.000799
  2.220402   0.000799
  2.242462   0.000798
  2.264523   0.000816
  2.286583   0.000821
  2.308643   0.000807
  2.330704   0.000814
  2.352764   0.000826
  2.374824   0.000812
  2.396884   0.000811
  2.418945   0.000814
  2.441005   0.000802
  2.463065   0.000819
  2.485126   0.000800
  2.507186   0.000794
  2.529246   0.000787
  2.551307   0.000787
  2.573367   0.000784
  2.595427   0.000805
  2.617487   0.000790
  2.639548   0.000812
  2.661608   0.000812
  2.683668   0.000830
  2.705729   0.000829
  2.727789   0.000804
  2.749849   0.000789
  2.771910   0.000810
  2.793970   0.000842
  2.816030   0.000837
  2.838090   0.000790
  2.860151   0.000770
  2.882211   0.000804
  2.904271   0.000783
  2.926332   0.000818
  2.948392   0.000787
  2.970452   0.000781
  2.992513   0.000774
  3.014573   0.000781
  3.036633   0.000788
  3.058693   0.000789
  3.080754   0.000810
  3.102814   0.000806
  3.124874   0.000822
  3.146935   0.000818
  3.168995   0.000825
  3.191055   0.000828
  3.213116   0.000837
  3.235176   0.000817
  3.257236   0.000813
  3.279296   0.000829
  3.301357   0.000818
  3.323417   0.000852
  3.345477   0.000844
  3.367538   0.000828
  3.389598   0.000813
  3.411658   0.000830
  3.433719   0.000816
  3.455779   0.000820
  3.477839   0.000837
  3.499899   0.000810
  3.521960   0.000817
  3.544020   0.000815
  3.566080   0.000815
  3.588141   0.000827
  3.610201   0.000811
  3.632261   0.000811
  3.654322   0.000823
  3.676382   0.000806
  3.698442   0.000794
  3.720503   0.000806
  3.742563   0.000814
  3.764623   0.000807
  3.786683   0.000805
  3.808744   0.000783
  3.830804   0.000792
  3.852864   0.000786
  3.874925   0.000794
  3.896985   0.000785
  3.919045   0.000787
  3.941106   0.000777
  3.963166   0.000786
  3.985226   0.000793
  4.007286   0.000804
  4.029347   0.000786
  4.051407   0.000781
  4.073467   0.000778
  4.095528   0.000778
  4.117588   0.000773
  4.139648   0.000760
  4.161709   0.000780
  4.183769   0.000788
  4.205829   0.000791
  4.227889   0.000788
  4.249950   0.000816
  4.272010   0.000893
  4.294070   0.000835
  4.316131   0.000828
  4.338191   0.000832
  4.360251   0.000797
  4.382312   0.000801
  4.404372   0.000791
  4.426432   0.000822
  4.448492   0.000819
  4.470553   0.000865
  4.492613   0.000854
  4.514673   0.000833
  4.536734   0.000826
  4.558794   0.000790
  4.580854   0.000788
  4.602915   0.000788
  4.624975   0.000779
  4.647035   0.000782
  4.669095   0.000768
  4.691156   0.000770
  4.713216   0.000763
  4.735276   0.000767
  4.757337   0.000780
  4.779397   0.000762
  4.801457   0.000774
  4.823518   0.000781
  4.845578   0.000761
  4.867638   0.000771
  4.889698   0.000786
  4.911759   0.000812
  4.933819   0.000763
  4.955879   0.000783
  4.977940   0.000769
  5.000000   0.000763
