Wavelength_um,Model_Depth,Transit_Depth,Error
2.8705440656200856,0.0009519999999999212,0.0008584507446865213,0.00013166323751445002
2.871219918514831,0.0009520000000000241,0.000995331753927841,0.0001310191282905663
2.871895763808353,0.0009526762685743724,0.0009546696458661232,0.0001308688084977263
2.8725715630920616,0.0009534454642684291,0.0008456715597006126,0.0001306847626587772
2.87324736237577,0.0009544290714710735,0.0008760609660244156,0.00013043233161901248
2.8739231616594787,0.0009559684775842559,0.0010022640601522314,0.00013008219221628944
2.874598972880794,0.0009582618663352713,0.0009361712229135692,0.000129693168782464
2.87527481269201,0.0009605711139819136,0.0008945288942838958,0.00012927936037251814
2.875950652503226,0.000962586907752193,0.001007283955718897,0.00012887467366503233
2.876626492314442,0.0009637471876335298,0.0011837192089260713,0.0001285097127812393
2.8773023092070065,0.0009606682951845101,0.0011793349150810615,0.0001282239684736513
2.8779780977695286,0.0009581942055648515,0.0011039661994989049,0.0001279725928247847
2.8786538863320503,0.0009562576621138175,0.0009821019975711173,0.0001277373694082098
2.879329674894572,0.0009551408597890226,0.0007344598163375003,0.0001275124644379293
2.880005450594114,0.0009559105359840768,0.0010279311919408453,0.0001273015641145973
2.880681217715283,0.0009587208096368013,0.0006707679091182209,0.00012711817491683567
2.881356984836452,0.0009640488195082202,0.0012015257370723898,0.00012693090183872976
2.8820327519576208,0.0009720699970496552,0.0009379483868251457,0.00012674639158939213
2.882708502945143,0.0009828328114130699,0.0010415033649876322,0.00012658228200816885
2.8833842486263195,0.0009981537272510906,0.0012114951496713904,0.00012646528748485206
2.884059994307496,0.0010151285524742566,0.0010759196360445675,0.0001263378654915982
2.884735739988672,0.001026296970374287,0.0011751683719737145,0.00012620033352798613
2.885411437168953,0.0010265341000198322,0.001224901448037016,0.00012603957372989816
2.8860871292561,0.0010211470332657927,0.0011513892921260636,0.00012572396268471862
2.886762821343247,0.0010163656855814046,0.0008138021619822045,0.0001254217535490617
2.887438515745513,0.001011750745764328,0.0010093156475622297,0.00012517237104137777
2.8881142483571396,0.0010071372549625291,0.0010393140976597427,0.00012497114612371478
2.8887899809687663,0.0010025194922408185,0.0009836248481998747,0.00012475863449976473
2.8894657135803925,0.0009979017295189967,0.0010128538231340774,0.00012450212685950022
2.8901414354738035,0.000993284040042296,0.0009126313796486226,0.00012425490618693744
2.8908171168431647,0.0009886666274955742,0.0008272131002950836,0.0001240310760016725
2.891492798212526,0.0009840492149485098,0.0009465155744237256,0.0001238387381201254
2.892168479581887,0.0009794318024017089,0.0008714047689354167,0.00012367012467716295
2.89284415320765,0.0009748180668420193,0.001062259400204489,0.00012349781372744464
2.8935198131424595,0.0009696053472213558,0.0008874403324570712,0.00012332071133812757
2.894195473077269,0.0009635178684044372,0.0009658935244943551,0.00012313699531000218
2.8948711330120784,0.0009581310579903494,0.001032064419508656,0.00012293352798084848
2.8955467819464173,0.0009527443352791191,0.0009143595355122874,0.0001227349282628189
2.8962224204480354,0.0009481126398175043,0.0009457048917983329,0.00012254899912821822
2.896898058949653,0.0009442658762817283,0.001177061938614833,0.00012236929766058324
2.897573697451271,0.0009404226538608754,0.001082541598211578,0.00012216718108760494
2.8982493003188003,0.000937945443101981,0.0009475123950587627,0.0001219630513429033
2.8989248852433875,0.000936545688788915,0.0011894957950973413,0.00012177247062673395
2.899600470167975,0.0009357762298771534,0.000789998130371687,0.00012159921166573252
2.9002760550925624,0.0009350067709651737,0.0008835213181658147,0.00012148921291406164
2.900951673109009,0.0009365254512732767,0.0009613479286248835,0.0001214094190664471
2.901627298555048,0.000936467769299534,0.0010081801771433816,0.00012139248956571579
2.9023029240010874,0.0009356986075072307,0.0007540163017572892,0.00012139336095657455
2.9029785494471265,0.0009349298981240015,0.0009781392748003806,0.00012135526907743337
2.9036541252928463,0.000934160449552465,0.0008563270041696701,0.00012110224915148953
2.904329699503047,0.0009339999999999451,0.0009377652981100592,0.00012086138471894662
2.905005273713248,0.000934378443864762,0.0009879147137077222,0.0001207913616578013
2.905680845361378,0.0009351478876553201,0.000994539926611747,0.00012088808343386386
2.906356398143825,0.0009359173099588696,0.0010148633832597136,0.00012095856937715636
2.9070319509262723,0.0009373734645245095,0.0008156487941398394,0.00012045227637330397
2.90770750370872,0.0009389112712371841,0.0009261228474414015,0.00011986554169032258
2.9083830506860058,0.0009406732939157432,0.0009897417921025334,0.00011935189424710745
2.909058582042059,0.0009429814876152293,0.001082818611943441,0.0001190248100593364
2.909734113398112,0.0009452896813146564,0.0009607382627863564,0.00011880384511877934
2.910409644754165,0.0009465326250047854,0.0009641219879811236,0.00011860859136093793
2.9110851670649933,0.0009476040252050672,0.0007726913424332697,0.00011843249707515298
2.9117606769960114,0.000949142609774654,0.0009655735576562349,0.00011827227182161149
2.9124361869270294,0.0009506796062047812,0.00108952955477346,0.00011813964006670874
2.9131116968580475,0.0009528269824307524,0.001011192941929043,0.00011804656265126948
2.91378718222532,0.0009551350189930508,0.0010890352846739235,0.00011797391989844158
2.9144626493103445,0.0009574429930877792,0.0011281190019226388,0.00011791839124895887
2.915138116395369,0.0009597509671823518,0.0008899363609339893,0.00011789097153013367
2.9158135834803938,0.0009620589412769716,0.0009283498909329669,0.00011781997679971332
2.916489079907918,0.0009648226875077046,0.0010575111129648177,0.00011770439725873793
2.917164587511064,0.0009681239335100707,0.0009452469536675152,0.00011756553393051363
2.91784009511421,0.0009719664113435406,0.0008313580633267044,0.00011743539369582489
2.9185156027173558,0.0009704747090720228,0.0011351782724824027,0.0001173427431510438
