Wavelength_um,Model_Depth,Transit_Depth,Error_ppm
2.8705440656200856,0.001810556479084441,0.0017994292079498108,0.00027797951910263515
2.871219918514831,0.001811891830636539,0.0014355462510961417,0.00027626532974936994
2.871895763808353,0.0018115845583958699,0.0017838435719882252,0.00027564562095515864
2.8725715630920616,0.0018112773070736094,0.0017320740436013653,0.0002750312006677252
2.87324736237577,0.001810970055750856,0.0015314202165265989,0.0002744208710174225
2.8739231616594787,0.0018106628044287155,0.0018665380174426988,0.000273814588850043
2.874598972880794,0.001810355547678824,0.001662972837865268,0.00027321229463382797
2.87527481269201,0.0018100482779306094,0.0018696196453577443,0.00027261393266958056
2.875950652503226,0.0018097410081820157,0.0010807172921446172,0.0002720194873564745
2.876626492314442,0.001809433738434055,0.0018777641548107528,0.00027142891137723837
2.8773023092070065,0.0018091264791056394,0.0020358665123915653,0.0002708421844018994
2.8779780977695286,0.0018088192326576945,0.0018946653056120721,0.00027025927269292604
2.8786538863320503,0.0018085119862095342,0.0018314243287026212,0.00026968011378865125
2.879329674894572,0.0018082047397614453,0.0019388530474696078,0.0002691049801618928
2.880005450594114,0.0018088457280443135,0.0015218208044370657,0.00026858236652270754
2.880681217715283,0.001811380718950126,0.0019916987293042755,0.0002681589036857013
2.881356984836452,0.0018139157098560012,0.0021475185640306566,0.00026773807483952515
2.8820327519576208,0.001816450700761813,0.0018227056961935097,0.0002673192141995072
2.882708502945143,0.0018189856311459686,0.00214058683304071,0.0002669023203164204
2.8833842486263195,0.0018215205416243533,0.001937881806944338,0.0002664873716962712
2.884059994307496,0.0018240554521027784,0.0018050523079784623,0.00026607435136293515
2.884735739988672,0.0018265903625809717,0.0017708721205903404,0.0002656632347025876
2.885411437168953,0.001829125091119083,0.0020054021557269802,0.0002652540468349526
2.8860871292561,0.0018316598005514708,0.0016759002666776475,0.0002648467452546304
2.886762821343247,0.0018341945099838166,0.0018999087455871773,0.0002644413077983931
2.887438515745513,0.0018367292281007265,0.001894842032669526,0.00026403772349061356
2.8881142483571396,0.0018392640895517796,0.0016490784423011504,0.00026363582267838854
2.8887899809687663,0.0018398138136542545,0.0019118224719102703,0.00026321597855785006
2.8894657135803925,0.0018360503562809883,0.00233458500788705,0.00026275590886895627
2.8901414354738035,0.0018322869586023846,0.0021574998744175386,0.00026229796092724
2.8908171168431647,0.0018285237866203197,0.0019952051219187046,0.0002618424429230891
2.891492798212526,0.0018247606146379952,0.0023370630999781142,0.00026138928831292876
2.892168479581887,0.0018209974426560353,0.002121208967348952,0.0002609384801517665
2.89284415320765,0.0018172343138013714,0.0014242856505236145,0.0002604900147048756
2.8935198131424595,0.0018134712611978616,0.001997454174605558,0.00026004386390865864
2.894195473077269,0.0018097082085944138,0.001956779515642205,0.00025960000162022264
2.8948711330120784,0.0018059451559908997,0.0018361178103626587,0.00025915841961912005
2.8955467819464173,0.0018021821646541105,0.0019017704444781887,0.0002587190813871228
2.8962224204480354,0.0017984192314215927,0.0015019815795935332,0.00025828198852337634
2.896898058949653,0.001794656298189124,0.0015967246273388244,0.00025784730681154325
2.897573697451271,0.0017918870652202682,0.0013939831068829763,0.0002574437370622021
2.8982493003188003,0.0017915030690469234,0.001559506789892272,0.0002571103192982292
2.8989248852433875,0.001791119083071865,0.00145569392869913,0.0002567786586334389
2.899600470167975,0.0017907350970965828,0.0015502852196637642,0.00025644821697767703
2.9002760550925624,0.001790351111121791,0.0018695332395270278,0.00025610895024048727
2.900951673109009,0.0017899671063379631,0.002045810391634964,0.00025575654084015467
2.901627298555048,0.0017895830973316221,0.0018286486069222058,0.0002554054936008358
2.9023029240010874,0.0017891990883249858,0.0020487173418336476,0.00025505588629891535
2.9029785494471265,0.0017888150793184678,0.0017635423054075416,0.00025470770233811194
2.9036541252928463,0.001788431098503592,0.0018282725076292081,0.00025436098034847034
2.904329699503047,0.001788047118618352,0.0019500755302629754,0.0002540156603065441
2.905005273713248,0.0017876631387329575,0.0013930109665931862,0.00025367175148878463
2.905680845361378,0.0017872791603037986,0.0015657832796692902,0.0002533293218953142
2.906356398143825,0.001787335345567279,0.0017955420426062293,0.0002530027933618934
2.9070319509262723,0.001788563902571151,0.00264525197535321,0.00025271542637216423
2.90770750370872,0.0017897924595748132,0.0021585592557864606,0.00025242928842140105
2.9083830506860058,0.0017910210060214733,0.001184932174788566,0.00025214411934292914
2.909058582042059,0.0017922495240592505,0.002154229144773946,0.000251859925511761
2.909734113398112,0.0017934780420971724,0.0016380392562211795,0.00025157668128013413
2.910409644754165,0.0017947065601349303,0.001913383204028936,0.0002512943952581205
2.9110851670649933,0.001795935061723107,0.001906348948861756,0.00025101305230021273
2.9117606769960114,0.0017971635407974893,0.0015877570683748648,0.00025073266725038796
2.9124361869270294,0.0017983920198719422,0.0014487227562804549,0.0002504532105329037
2.9131116968580475,0.001799620498946114,0.0016083141517175077,0.00025017468702181995
2.91378718222532,0.0018008489333491361,0.0017899240443401882,0.000249897100232812
2.9144626493103445,0.0018020773345038504,0.0016295651615670294,0.00024962078620726497
2.915138116395369,0.0018034777119667884,0.001584646176788319,0.0002493977384584253
2.9158135834803938,0.001805397088771027,0.0021788540759043527,0.00024933028682598346
2.916489079907918,0.0018073165489539452,0.0016719701059994822,0.0002492639271585001
2.917164587511064,0.001809236040893144,0.0015162000027145576,0.0002491976161760378
2.91784009511421,0.0018111555328321049,0.0022697345696805118,0.00024913135771967136
2.9185156027173558,0.0018130750247709571,0.0019530317733681855,0.00024906514546438053
2.9191910654984543,0.0018149943893453503,0.0017313530708924281,0.0002489989937552767
